Cluster Repr	Cluster Member
KAJ7365566.1_PF00097_1_1	XP_044179883.1_PF00097_1_1
KAJ7365566.1_PF00097_1_1	XP_058949109.1_PF00097_1_1
KAJ7365566.1_PF00097_1_1	XP_067024782.1_PF00097_1_1
KAJ7365566.1_PF00097_1_1	XP_068723166.1_PF00097_1_1
KAJ7365566.1_PF00097_1_1	XP_068723382.1_PF00097_1_1
KAJ7365566.1_PF00097_1_1	XP_068731492.1_PF00097_1_1
KAJ7365566.1_PF00097_1_1	XP_068737924.1_PF00097_1_1
KAJ7365566.1_PF00097_1_1	XP_068739885.1_PF00097_1_1
KAJ7365566.1_PF00097_1_1	XP_068678588.1_PF00097_1_1
KAJ7365566.1_PF00097_1_1	XP_068682024.1_PF00097_1_1
KAJ7365566.1_PF00097_1_1	XP_068694751.1_PF00097_1_1
KAJ7365566.1_PF00097_1_1	XP_068710876.1_PF00097_1_1
KAJ7365566.1_PF00097_1_1	XP_068710891.1_PF00097_1_1
KAJ7365566.1_PF00097_1_1	XP_073248718.1_PF00097_1_1
KAJ7365566.1_PF00097_1_1	XP_020606861.1_PF00097_1_1
KAJ7365566.1_PF00097_1_1	KAJ7370648.1_PF00097_1_1
KAJ7365566.1_PF00097_1_1	CAH3140705.1_PF00097_1_1
KAJ7365566.1_PF00097_1_1	XP_020619935.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	KAK2547010.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_015763747.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_015763748.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_029198360.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_029198361.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_029198362.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_029198363.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_029198364.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_029198365.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_067016246.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_067016247.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_067016250.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_067016251.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_067016252.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_068722207.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_068722216.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_068722225.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_068722230.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_068722236.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_068722244.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_068694570.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_068694571.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_068694572.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_068694573.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_068694574.1_PF00097_1_1
KAK2547010.1_PF00097_1_1	XP_068694576.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	KAK2551020.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	CAH3130008.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	CAH3031954.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	XP_015756416.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	XP_015756417.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	XP_020894369.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	XP_020622415.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	XP_027050717.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	XP_029188154.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	XP_029188156.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	XP_031549185.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	XP_058954616.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	XP_067051961.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	XP_067051962.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	XP_067051963.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	XP_067051964.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	XP_067051965.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	XP_067051966.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	XP_058954616.2_PF00097_1_1
KAK2551020.1_PF00097_1_1	XP_068724450.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	XP_068695959.1_PF00097_1_1
KAK2551020.1_PF00097_1_1	XP_032218420.2_PF00097_1_1
KAK2551020.1_PF00097_1_1	XP_073232653.1_PF00097_1_1
KAK2561117.1_PF00097_1_1	KAK2561117.1_PF00097_1_1
KAK2561117.1_PF00097_1_1	XP_022787437.1_PF00097_1_1
KAK2561117.1_PF00097_1_1	XP_029189390.1_PF00097_1_1
KAK2561117.1_PF00097_1_1	XP_029189390.2_PF00097_1_1
KAK2561117.1_PF00097_1_1	XP_067026950.1_PF00097_1_1
KAK2561117.1_PF00097_1_1	XP_073239927.1_PF00097_1_1
KAK2561117.1_PF00097_1_1	XP_068682927.1_PF00097_1_1
KAK2561117.1_PF00097_1_1	CAH3194040.1_PF00097_1_1
KAK2561117.1_PF00097_1_1	CAH3150042.1_PF00097_1_1
KAK2561117.1_PF00097_1_1	CAH3178157.1_PF00097_1_1
KAK2561117.1_PF00097_1_1	CAH3044918.1_PF00097_1_1
KAK2561117.1_PF00097_1_1	XP_058947884.1_PF00097_1_1
KAK2561117.1_PF00097_1_1	XP_058947885.1_PF00097_1_1
KAK2561117.1_PF00097_1_1	XP_068682928.1_PF00097_1_1
KAK2561117.1_PF00097_1_1	XP_073239928.1_PF00097_1_1
KAK2561117.1_PF00097_1_1	XP_073248149.1_PF00097_1_1
KAK2573688.1_PF00097_1_1	KAK2573688.1_PF00097_1_1
KAK2573688.1_PF00097_1_1	XP_015749513.1_PF00097_1_1
KAK2573688.1_PF00097_1_1	XP_015749519.1_PF00097_1_1
KAK2573688.1_PF00097_1_1	XP_029186836.1_PF00097_1_1
KAK2573688.1_PF00097_1_1	XP_029186836.2_PF00097_1_1
KAK2573688.1_PF00097_1_1	XP_067055528.1_PF00097_1_1
KAK2573688.1_PF00097_1_1	XP_068731853.1_PF00097_1_1
KAK2573688.1_PF00097_1_1	XP_068731854.1_PF00097_1_1
KAK2573688.1_PF00097_1_1	XP_068685295.1_PF00097_1_1
KAK2573688.1_PF00097_1_1	XP_068690580.1_PF00097_1_1
KAK2574620.1_PF00097_1_1	KAK2574620.1_PF00097_1_1
KAK2574620.1_PF00097_1_1	XP_015780590.1_PF00097_1_1
KAK2574620.1_PF00097_1_1	XP_029192548.1_PF00097_1_1
KAK2574620.1_PF00097_1_1	XP_067032564.1_PF00097_1_1
KAK2574620.1_PF00097_1_1	XP_068749863.1_PF00097_1_1
KAK2574620.1_PF00097_1_1	XP_068749864.1_PF00097_1_1
KAK2574620.1_PF00097_1_1	XP_068679922.1_PF00097_1_1
KAK3704549.1_PF00097_1_1	KAK3704549.1_PF00097_1_1
KAK3704549.1_PF00097_1_1	XP_020914755.1_PF00097_1_1
KAK3704549.1_PF00097_1_1	XP_031549448.1_PF00097_1_1
KAK3704549.1_PF00097_1_1	XP_031549449.1_PF00097_1_1
KAK3704549.1_PF00097_1_1	CAH3110867.1_PF00097_1_1
KAK3704549.1_PF00097_1_1	XP_032234120.1_PF00097_1_1
KAK3704549.1_PF00097_1_1	XP_032234120.2_PF00097_1_1
KAK3704549.1_PF00097_1_1	XP_073257603.1_PF00097_1_1
KAK3704549.1_PF00097_1_1	XP_022808413.1_PF00097_1_1
KAK3704549.1_PF00097_1_1	CAH3110825.1_PF00097_1_1
KAK3704549.1_PF00097_1_1	XP_015758732.1_PF00097_1_1
KAK3704549.1_PF00097_1_1	XP_020628991.1_PF00097_1_1
KAK3704549.1_PF00097_1_1	XP_027057604.1_PF00097_1_1
KAK3704549.1_PF00097_1_1	XP_029192211.1_PF00097_1_1
KAK3704549.1_PF00097_1_1	XP_029192211.2_PF00097_1_1
KAK3704549.1_PF00097_1_1	XP_058966228.1_PF00097_1_1
KAK3704549.1_PF00097_1_1	XP_067034312.1_PF00097_1_1
KAK3704549.1_PF00097_1_1	XP_066018218.1_PF00097_1_1
KAK3704549.1_PF00097_1_1	XP_068749862.1_PF00097_1_1
KAK3704549.1_PF00097_1_1	XP_068679917.1_PF00097_1_1
KAK3735480.1_PF00097_1_1	KAK3735480.1_PF00097_1_1
KAK3735480.1_PF00097_1_1	KAK3735478.1_PF00097_1_1
KAK3748647.1_PF00097_1_1	KAK3748647.1_PF00097_1_1
KAK3748647.1_PF00097_1_1	KAK3748477.1_PF00097_1_1
CAB3980005.1_PF00097_1_1	CAB3980005.1_PF00097_1_1
CAB3980005.1_PF00097_1_1	CAB3980006.1_PF00097_1_1
CAB3980005.1_PF00097_1_1	XP_028400903.1_PF00097_1_1
CAB3987422.1_PF00097_1_1	CAB3987422.1_PF00097_1_1
CAB3989492.1_PF00097_1_1	CAB3989492.1_PF00097_1_1
CAB3989492.1_PF00097_1_1	XP_032218420.1_PF00097_1_1
CAB3989492.1_PF00097_1_1	XP_028391790.1_PF00097_1_1
CAB3989492.1_PF00097_1_1	XP_028391791.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	CAB3989562.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	CAB3989563.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	CAB4020835.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	CAB4028048.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	CAB4028049.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	XP_028393152.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	XP_028393153.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	XP_028393154.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	XP_028393155.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	XP_028393156.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	XP_028393157.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	XP_028393158.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	XP_028393161.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	XP_028393168.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	XP_028393216.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	XP_028393262.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	XP_028393263.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	XP_028393264.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	XP_028393265.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	XP_028418593.1_PF00097_1_1
CAB3989562.1_PF00097_1_1	XP_046859713.1_PF00097_1_1
CAB3996607.1_PF00097_1_1	CAB3996607.1_PF00097_1_1
CAB3998202.1_PF00097_1_1	CAB3998202.1_PF00097_1_1
CAB4023239.1_PF00097_1_1	CAB4023239.1_PF00097_1_1
CAB4023239.1_PF00097_1_1	CAB4014322.1_PF00097_1_1
CAB4023239.1_PF00097_1_1	CAB4019408.1_PF00097_1_1
CAB4029940.1_PF00097_1_1	CAB4029940.1_PF00097_1_1
CAB4029940.1_PF00097_1_1	CAB4018130.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	CAH3016141.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	CAH3027973.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	CAH3027974.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	CAH3027976.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	CAH3027977.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	CAH3043082.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	CAH3141896.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	CAH3141899.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	CAH3170360.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	CAH3133973.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	CAH3133976.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	CAH3177399.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	CAH3177401.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	CAH3177409.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	CAH3183526.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	CAH3186066.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	CAH3037725.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	CAH3037727.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_015765588.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_015778264.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_020613329.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_022801892.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_029184916.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_029184917.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_029184923.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_029184924.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_058957785.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_058957786.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_058957787.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_058957788.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_058969926.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_058969927.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_067056672.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_067056673.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_067056674.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_067056675.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_058957785.2_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_058957786.2_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_058957787.2_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_058957788.2_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_066021228.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_068735266.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_068735270.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_068735273.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_068689613.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_068689614.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_068695837.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_068695838.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_073233570.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_073233571.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_073233572.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_073233574.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_073233577.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_073233597.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_073233598.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_073233599.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_073233600.1_PF00097_1_1
CAH3016141.1_PF00097_1_1	XP_073244849.1_PF00097_1_1
CAH3025592.1_PF00097_1_1	CAH3025592.1_PF00097_1_1
CAH3025592.1_PF00097_1_1	CAH3182192.1_PF00097_1_1
CAH3025592.1_PF00097_1_1	CAH3152282.1_PF00097_1_1
CAH3025592.1_PF00097_1_1	XP_073237809.1_PF00097_1_1
CAH3025592.1_PF00097_1_1	CAH3025594.1_PF00097_1_1
CAH3025592.1_PF00097_1_1	CAH3025593.1_PF00097_1_1
CAH3026910.1_PF00097_1_1	CAH3026910.1_PF00097_1_1
CAH3026910.1_PF00097_1_1	CAH3122532.1_PF00097_1_1
CAH3026910.1_PF00097_1_1	CAH3122540.1_PF00097_1_1
CAH3026910.1_PF00097_1_1	CAH3122552.1_PF00097_1_1
CAH3026910.1_PF00097_1_1	CAH3122555.1_PF00097_1_1
CAH3026910.1_PF00097_1_1	XP_073230657.1_PF00097_1_1
CAH3026910.1_PF00097_1_1	XP_073247538.1_PF00097_1_1
CAH3026911.1_PF00097_1_1	CAH3026911.1_PF00097_1_1
CAH3026911.1_PF00097_1_1	CAH3122529.1_PF00097_1_1
CAH3026911.1_PF00097_1_1	XP_073248925.1_PF00097_1_1
CAH3037549.1_PF00097_1_1	CAH3037549.1_PF00097_1_1
CAH3144307.1_PF00097_1_1	CAH3144307.1_PF00097_1_1
CAH3144307.1_PF00097_1_1	CAH3042024.1_PF00097_1_1
CAH3144307.1_PF00097_1_1	XP_073241863.1_PF00097_1_1
CAH3161893.1_PF00097_1_1	CAH3161893.1_PF00097_1_1
CAH3161893.1_PF00097_1_1	CAH3106058.1_PF00097_1_1
CAH3161893.1_PF00097_1_1	XP_073255134.1_PF00097_1_1
CAH3161893.1_PF00097_1_1	XP_073255135.1_PF00097_1_1
CAH3170498.1_PF00097_1_1	CAH3170498.1_PF00097_1_1
CAH3170498.1_PF00097_1_1	CAH3042483.1_PF00097_1_1
CAH3170498.1_PF00097_1_1	XP_073248780.1_PF00097_1_1
CAH3170498.1_PF00097_1_1	XP_073248781.1_PF00097_1_1
CAH3170498.1_PF00097_1_1	CAH3150048.1_PF00097_1_1
CAH3172085.1_PF00097_1_1	CAH3172085.1_PF00097_1_1
CAH3172085.1_PF00097_1_1	CAH3150038.1_PF00097_1_1
CAH3172085.1_PF00097_1_1	CAH3044921.1_PF00097_1_1
CAH3172085.1_PF00097_1_1	XP_015780386.1_PF00097_1_1
CAH3172085.1_PF00097_1_1	XP_022787423.1_PF00097_1_1
CAH3172085.1_PF00097_1_1	XP_022787424.1_PF00097_1_1
CAH3172085.1_PF00097_1_1	XP_027037295.1_PF00097_1_1
CAH3172085.1_PF00097_1_1	XP_029189343.1_PF00097_1_1
CAH3172085.1_PF00097_1_1	XP_029189343.2_PF00097_1_1
CAH3172085.1_PF00097_1_1	XP_044162867.1_PF00097_1_1
CAH3172085.1_PF00097_1_1	XP_058947891.1_PF00097_1_1
CAH3172085.1_PF00097_1_1	XP_067026966.1_PF00097_1_1
CAH3172085.1_PF00097_1_1	XP_058947891.2_PF00097_1_1
CAH3172085.1_PF00097_1_1	XP_068728630.1_PF00097_1_1
CAH3172085.1_PF00097_1_1	XP_068682706.1_PF00097_1_1
CAH3172085.1_PF00097_1_1	XP_073247630.1_PF00097_1_1
CAH3182186.1_PF00097_1_1	CAH3182186.1_PF00097_1_1
CAH3182186.1_PF00097_1_1	CAH3152279.1_PF00097_1_1
CAH3182186.1_PF00097_1_1	CAH3152280.1_PF00097_1_1
CAH3182186.1_PF00097_1_1	XP_073235404.1_PF00097_1_1
CAH3182186.1_PF00097_1_1	XP_073236600.1_PF00097_1_1
CAH3182186.1_PF00097_1_1	XP_073236601.1_PF00097_1_1
CAH3182186.1_PF00097_1_1	XP_073237807.1_PF00097_1_1
CAH3182186.1_PF00097_1_1	XP_073237806.1_PF00097_1_1
CAH3182186.1_PF00097_1_1	CAH3025596.1_PF00097_1_1
CAH3182186.1_PF00097_1_1	CAH3037555.1_PF00097_1_1
CAH3189132.1_PF00097_1_1	CAH3189132.1_PF00097_1_1
CAH3189132.1_PF00097_1_1	CAH3111632.1_PF00097_1_1
CAH3189132.1_PF00097_1_1	XP_073247827.1_PF00097_1_1
CAH3189132.1_PF00097_1_1	XP_073249487.1_PF00097_1_1
CAH3189132.1_PF00097_1_1	XP_073251592.1_PF00097_1_1
CAH3041629.1_PF00097_1_1	CAH3041629.1_PF00097_1_1
XP_032238393.1_PF00097_1_1	XP_032238393.1_PF00097_1_1
XP_032238393.1_PF00097_1_1	XP_032238393.2_PF00097_1_1
XP_015778034.1_PF00097_1_1	XP_015778034.1_PF00097_1_1
XP_015778034.1_PF00097_1_1	XP_015778033.1_PF00097_1_1
XP_015778034.1_PF00097_1_1	KAK2568422.1_PF00097_1_1
XP_015778034.1_PF00097_1_1	XP_015767322.1_PF00097_1_1
XP_015778034.1_PF00097_1_1	XP_015767329.1_PF00097_1_1
XP_015778034.1_PF00097_1_1	XP_015778035.1_PF00097_1_1
XP_015778034.1_PF00097_1_1	XP_015778036.1_PF00097_1_1
XP_015778034.1_PF00097_1_1	XP_015778037.1_PF00097_1_1
XP_015778034.1_PF00097_1_1	XP_029181634.1_PF00097_1_1
XP_015778034.1_PF00097_1_1	XP_029186971.1_PF00097_1_1
XP_015778034.1_PF00097_1_1	XP_029186972.1_PF00097_1_1
XP_015778034.1_PF00097_1_1	XP_029186974.1_PF00097_1_1
XP_015778034.1_PF00097_1_1	XP_029186974.2_PF00097_1_1
XP_015778034.1_PF00097_1_1	XP_067052172.1_PF00097_1_1
XP_015778034.1_PF00097_1_1	XP_067052173.1_PF00097_1_1
XP_015778034.1_PF00097_1_1	XP_067052174.1_PF00097_1_1
XP_015778034.1_PF00097_1_1	XP_067052178.1_PF00097_1_1
XP_015778034.1_PF00097_1_1	XP_067052179.1_PF00097_1_1
XP_015778034.1_PF00097_1_1	XP_015767336.1_PF00097_1_1
XP_015778272.1_PF00097_1_1	XP_015778272.1_PF00097_1_1
XP_015778272.1_PF00097_1_1	XP_015765592.1_PF00097_1_1
XP_015778272.1_PF00097_1_1	XP_044171929.1_PF00097_1_1
XP_015778272.1_PF00097_1_1	XP_067056671.1_PF00097_1_1
XP_020896332.1_PF00097_1_1	XP_020896332.1_PF00097_1_1
XP_020896332.1_PF00097_1_1	XP_020917155.1_PF00097_1_1
XP_020896332.1_PF00097_1_1	XP_028513722.1_PF00097_1_1
XP_020896369.1_PF00097_1_1	XP_020896369.1_PF00097_1_1
XP_020899977.1_PF00097_1_1	XP_020899977.1_PF00097_1_1
XP_020899977.1_PF00097_1_1	XP_028514731.1_PF00097_1_1
XP_020899977.1_PF00097_1_1	XP_020892264.1_PF00097_1_1
XP_020899977.1_PF00097_1_1	XP_020908007.1_PF00097_1_1
XP_020899977.1_PF00097_1_1	XP_028512611.1_PF00097_1_1
XP_020899977.1_PF00097_1_1	XP_031550171.1_PF00097_1_1
XP_020900636.1_PF00097_1_1	XP_020900636.1_PF00097_1_1
XP_020902654.1_PF00097_1_1	XP_020902654.1_PF00097_1_1
XP_020903645.1_PF00097_1_1	XP_020903645.1_PF00097_1_1
XP_020914675.1_PF00097_1_1	XP_020914675.1_PF00097_1_1
XP_020914675.1_PF00097_1_1	XP_020914676.1_PF00097_1_1
XP_020914675.1_PF00097_1_1	XP_020914678.1_PF00097_1_1
XP_020914879.1_PF00097_1_1	XP_020914879.1_PF00097_1_1
XP_020915692.1_PF00097_1_1	XP_020915692.1_PF00097_1_1
XP_020612147.1_PF00097_1_1	XP_020612147.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_020612177.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_022805210.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	CAH3170506.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	CAH3170502.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	CAH3170512.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	CAH3150022.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	CAH3150023.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	CAH3150024.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	CAH3150032.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	CAH3150044.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	CAH3128119.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	CAH3160896.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_020612148.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_020612149.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_020612150.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_058950985.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_066025674.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_073247628.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_073247635.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_073248724.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	CAH3128127.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	CAH3128121.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	CAH3128135.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_020612191.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_022804796.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_022804797.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_027041482.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_058965315.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_020612176.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_022803588.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_022803589.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_022807327.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_058950995.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_058950996.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_066026049.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_066026050.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_066025778.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_022804792.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_058947863.1_PF00097_1_1
XP_020612177.1_PF00097_1_1	XP_066025777.1_PF00097_1_1
XP_020613347.1_PF00097_1_1	XP_020613347.1_PF00097_1_1
XP_020613347.1_PF00097_1_1	XP_020613323.1_PF00097_1_1
XP_020627705.1_PF00097_1_1	XP_020627705.1_PF00097_1_1
XP_020630883.1_PF00097_1_1	XP_020630883.1_PF00097_1_1
XP_020630883.1_PF00097_1_1	XP_020630884.1_PF00097_1_1
XP_020630883.1_PF00097_1_1	XP_020630885.1_PF00097_1_1
XP_020630883.1_PF00097_1_1	XP_020630886.1_PF00097_1_1
XP_022787409.1_PF00097_1_1	XP_022787409.1_PF00097_1_1
XP_022787428.1_PF00097_1_1	XP_022787428.1_PF00097_1_1
XP_022787428.1_PF00097_1_1	KAK2560982.1_PF00097_1_1
XP_022787428.1_PF00097_1_1	CAH3192850.1_PF00097_1_1
XP_022787428.1_PF00097_1_1	CAH3150018.1_PF00097_1_1
XP_022787428.1_PF00097_1_1	CAH3040162.1_PF00097_1_1
XP_022787428.1_PF00097_1_1	XP_015780388.1_PF00097_1_1
XP_022787428.1_PF00097_1_1	XP_020612157.1_PF00097_1_1
XP_022787428.1_PF00097_1_1	XP_022787414.1_PF00097_1_1
XP_022787428.1_PF00097_1_1	XP_029189344.1_PF00097_1_1
XP_022787428.1_PF00097_1_1	XP_029189344.2_PF00097_1_1
XP_022787428.1_PF00097_1_1	XP_044185263.1_PF00097_1_1
XP_022787428.1_PF00097_1_1	XP_058961688.1_PF00097_1_1
XP_022787428.1_PF00097_1_1	XP_067026977.1_PF00097_1_1
XP_022787428.1_PF00097_1_1	XP_068730464.1_PF00097_1_1
XP_022787428.1_PF00097_1_1	XP_068682703.1_PF00097_1_1
XP_022787428.1_PF00097_1_1	XP_073248339.1_PF00097_1_1
