target name	accession	tlen	query name	accession	qlen	seq e-value	seq score	seq bias	dom #	dom total	dom c-Evalue	dom i-Evalue	dom score	dom bias	hmm from	hmm to	ali from	ali to	env from	env to	acc	description
KAJ7390115.1_to_K04564_248_bounded_37-242|SP_cnidaria	-	206	mt_MnSOD_cnidaria_mature	-	187	2.6e-49	160.6	0.6	1	1	4.3e-49	4.3e-49	159.9	0.6	1	187	1	206	1	206	0.85	-
NW_019217915.1_K04564_8c7a1a6e_with_leader_u35_PF00081_M_to_K04564_193_bounded_38-225|SP_cnidaria	-	188	mt_MnSOD_cnidaria_mature	-	187	3e-49	160.4	0.5	1	1	3.3e-49	3.3e-49	160.3	0.5	2	187	2	188	1	188	0.95	-
CALNXJ010000011.1_K04564_5e644e17_with_leader_u36_PF00081_M_to_K04564_197_bounded_39-228|SP_cnidaria	-	190	mt_MnSOD_cnidaria_mature	-	187	3.3e-49	160.3	0.3	1	1	3.6e-49	3.6e-49	160.2	0.3	2	187	2	190	1	190	0.96	-
CALNXI010001387.1_K04564_b0e36d4a_with_leader_u37_PF00081_M_to_K04564_194_bounded_40-226|SP_cnidaria	-	187	mt_MnSOD_cnidaria_mature	-	187	4.3e-49	159.9	0.4	1	1	5.3e-49	5.3e-49	159.6	0.4	1	187	1	187	1	187	0.93	-
NC_133214.1_K04564_27a93157_with_leader_u37_PF00081_anchor_M_to_K04564_205_bounded_40-226|SP_cnidaria	-	187	mt_MnSOD_cnidaria_mature	-	187	5.1e-49	159.7	0.3	1	1	6.4e-49	6.4e-49	159.4	0.3	1	187	1	187	1	187	0.93	-
CALNXK010000026.1_K04564_ed584393_with_leader_u35_PF00081_anchor_M_to_K04564_204_bounded_38-224|SP_cnidaria	-	187	mt_MnSOD_cnidaria_mature	-	187	1.2e-48	158.4	0.3	1	1	1.5e-48	1.5e-48	158.1	0.3	1	187	1	187	1	187	0.93	-
pseudodiploria_host_TRINITY_DN177525_c0_g4_i17.p2_bounded_41-242|pseudodiploria_clivosa|SP_cnidaria	-	202	mt_MnSOD_cnidaria_mature	-	187	2.2e-48	157.6	0.5	1	1	5e-48	5e-48	156.4	0.5	2	187	2	202	1	202	0.85	-
orbicella_host_TRINITY_DN199962_c6_g1_i3.p1_with_leader_u38_PF00081_M_bounded_41-242|orbicella_faveolata|SP_cnidaria	-	202	mt_MnSOD_cnidaria_mature	-	187	1.4e-47	155.0	0.3	1	1	2.1e-47	2.1e-47	154.4	0.3	2	187	2	202	1	202	0.87	-
XP_020623159.1_to_K04564_248_bounded_41-242|SP_cnidaria	-	202	mt_MnSOD_cnidaria_mature	-	187	1.7e-47	154.7	0.1	1	1	2.5e-47	2.5e-47	154.2	0.1	2	187	2	202	1	202	0.86	-
CM106378.1_K04564_64fa28d1_with_leader_u33_PF00081_M_to_K04564_194_bounded_36-222|SP_cnidaria	-	187	mt_MnSOD_cnidaria_mature	-	187	1.8e-46	151.4	0.4	1	1	2.3e-46	2.3e-46	151.0	0.4	2	187	2	187	1	187	0.90	-
MU825420.1_K04564_3d91ab54_with_leader_u34_PF00081_M_to_K04564_198_bounded_37-227|SP_cnidaria	-	191	mt_MnSOD_cnidaria_mature	-	187	7.1e-46	149.4	0.2	1	1	8.8e-46	8.8e-46	149.1	0.2	1	187	1	191	1	191	0.89	-
KAK3736516.1_to_K04564_242_bounded_34-235|SP_cnidaria	-	202	mt_MnSOD_cnidaria_mature	-	187	5.2e-44	143.3	4.0	1	1	1.3e-43	1.3e-43	142.0	4.0	1	187	1	202	1	202	0.85	-
OZ116712.1_K04564_f67ada29_with_leader_u38_PF00081_M_to_K04564_193_bounded_41-226|SP_cnidaria	-	186	mt_MnSOD_cnidaria_mature	-	187	5.2e-44	143.3	0.2	1	1	6.5e-44	6.5e-44	143.0	0.2	2	187	2	186	1	186	0.92	-
MPSW01000651.1_K04564_015d9ebc_with_leader_u38_PF00081_M_to_K04564_193_bounded_41-226|SP_cnidaria	-	186	mt_MnSOD_cnidaria_mature	-	187	6.9e-44	143.0	0.2	1	1	8.6e-44	8.6e-44	142.6	0.2	2	187	2	186	1	186	0.92	-
XP_020896468.1_to_K04564_244_bounded_35-236|SP_cnidaria	-	202	mt_MnSOD_cnidaria_mature	-	187	1e-43	142.4	2.1	1	1	2.9e-43	2.9e-43	140.9	2.1	1	187	1	202	1	202	0.85	-
XP_032242609.1_to_K04564_248_bounded_38-239|SP_cnidaria	-	202	mt_MnSOD_cnidaria_mature	-	187	9.7e-43	139.2	4.0	1	1	3.8e-42	3.8e-42	137.3	4.0	1	187	1	202	1	202	0.85	-
NW_001834379.1_K04564_218b7627_with_leader_u35_PF00081_M_to_K04564_200_bounded_38-223|SP_cnidaria	-	186	mt_MnSOD_cnidaria_mature	-	187	1.8e-40	131.8	0.8	1	1	2.4e-40	2.4e-40	131.4	0.8	1	187	1	186	1	186	0.91	-
NW_018385051.1_K04564_bf905449_with_leader_u32_PF00081_M_to_K04564_193_bounded_35-219|SP_cnidaria	-	185	mt_MnSOD_cnidaria_mature	-	187	5.3e-40	130.3	0.9	1	1	6.8e-40	6.8e-40	129.9	0.9	1	187	1	185	1	185	0.88	-
JAUJYZ010000745.1_K04564_47603ed6_with_leader_u31_PF00081_M_to_K04564_191_bounded_34-219|SP_cnidaria	-	186	mt_MnSOD_cnidaria_mature	-	187	2e-39	128.4	1.4	1	1	2.6e-39	2.6e-39	128.0	1.4	1	187	1	186	1	186	0.90	-
CAB3989857.1_to_K04564_245_bounded_38-241|SP_cnidaria	-	204	mt_MnSOD_cnidaria_mature	-	187	6.9e-37	120.1	2.9	1	1	2e-36	2e-36	118.6	2.9	2	187	2	204	1	204	0.78	-
XP_028402961.1_to_K04564_244_bounded_38-241|SP_cnidaria	-	204	mt_MnSOD_cnidaria_mature	-	187	3.5e-35	114.6	0.6	1	1	7.6e-35	7.6e-35	113.5	0.6	2	187	2	204	1	204	0.80	-
CACRXK020001562.1_K04564_ba438d0e_with_leader_u35_PF00081_M_to_K04564_192_bounded_38-224|SP_cnidaria	-	187	mt_MnSOD_cnidaria_mature	-	187	1.3e-33	109.4	3.4	1	1	3.4e-33	3.4e-33	108.1	3.4	2	187	2	187	1	187	0.86	-
NW_021163045.1_K04564_93184bc0_with_leader_u35_PF00081_M_to_K04564_197_bounded_38-224|SP_cnidaria	-	187	mt_MnSOD_cnidaria_mature	-	187	2.5e-31	102.0	0.9	1	1	5.7e-31	5.7e-31	100.8	0.9	2	187	2	187	1	187	0.88	-
CAL1168155.1_to_K04564_293_bounded_58-250|SP_cTP_algae	-	193	sp_ctp_MnFeSOD_algae_mature	-	193	9.8e-141	459.1	2.1	1	1	1.1e-140	1.1e-140	459.0	2.1	1	193	1	193	1	193	1.00	-
CAMXCT020000624.1_K04564_b4735730_with_leader_u53_PF00081_M_to_K04564_203_bounded_56-248|SP_cTP_algae	-	193	sp_ctp_MnFeSOD_algae_mature	-	193	9.8e-141	459.1	2.1	1	1	1.1e-140	1.1e-140	459.0	2.1	1	193	1	193	1	193	1.00	-
CAMXCT020006499.1_K04564_c81ee4b4_with_leader_u55_PF00081_M_to_K04564_203_bounded_58-250|SP_cTP_algae	-	193	sp_ctp_MnFeSOD_algae_mature	-	193	9.8e-141	459.1	2.1	1	1	1.1e-140	1.1e-140	459.0	2.1	1	193	1	193	1	193	1.00	-
orbicella_symb_TRINITY_DN188752_c0_g3_i1.p1_to_K04564_260_bounded_58-250|breviolum_faviinorum|SP_cTP_algae	-	193	sp_ctp_MnFeSOD_algae_mature	-	193	1e-140	459.1	2.3	1	1	1.1e-140	1.1e-140	458.9	2.3	1	193	1	193	1	193	1.00	-
c_goreaui_TRINITY_DN626_c0_g1_i2.p1_to_K04564_256_bounded_56-248|cladocopium_goreaui|SP_cTP_algae	-	193	sp_ctp_MnFeSOD_algae_mature	-	193	1.2e-140	458.8	2.5	1	1	1.3e-140	1.3e-140	458.7	2.5	1	193	1	193	1	193	1.00	-
c_goreaui_TRINITY_DN626_c0_g1_i4.p1_to_K04564_258_bounded_56-248|cladocopium_goreaui|SP_cTP_algae	-	193	sp_ctp_MnFeSOD_algae_mature	-	193	1.2e-140	458.8	2.5	1	1	1.3e-140	1.3e-140	458.7	2.5	1	193	1	193	1	193	1.00	-
CAL1168149.1_to_K04564_258_bounded_58-250|SP_cTP_algae	-	193	sp_ctp_MnFeSOD_algae_mature	-	193	2.1e-140	458.0	2.8	1	1	2.4e-140	2.4e-140	457.8	2.8	1	193	1	193	1	193	1.00	-
CAMXCT020006499.1_K04564_88d2492d_with_leader_u55_PF00081_M_to_K04564_203_bounded_58-250|SP_cTP_algae	-	193	sp_ctp_MnFeSOD_algae_mature	-	193	2.1e-140	458.0	2.8	1	1	2.4e-140	2.4e-140	457.8	2.8	1	193	1	193	1	193	1.00	-
CAK9113181.1_to_K04564_257_bounded_55-247|SP_cTP_algae	-	193	sp_ctp_MnFeSOD_algae_mature	-	193	5.2e-140	456.7	2.1	1	1	5.8e-140	5.8e-140	456.6	2.1	1	193	1	193	1	193	1.00	-
CAXAMM010040162.1_K04564_a70eaf5e_with_leader_u52_PF00081_M_to_K04564_203_bounded_55-247|SP_cTP_algae	-	193	sp_ctp_MnFeSOD_algae_mature	-	193	5.2e-140	456.7	2.1	1	1	5.8e-140	5.8e-140	456.6	2.1	1	193	1	193	1	193	1.00	-
TRINITY_DN30502_c0_g1_i1.p1_to_K04564_270_bounded_68-260|durusdinium_trenchii|SP_cTP_algae	-	193	sp_ctp_MnFeSOD_algae_mature	-	193	5.2e-140	456.7	2.1	1	1	5.8e-140	5.8e-140	456.6	2.1	1	193	1	193	1	193	1.00	-
BGPT01004387.1_K04564_42ae3337_with_leader_u55_PF00081_M_to_K04564_204_bounded_58-251|SP_cTP_algae	-	194	sp_ctp_MnFeSOD_algae_mature	-	193	4.7e-139	453.6	2.6	1	1	5.2e-139	5.2e-139	453.5	2.6	1	193	1	194	1	194	0.99	-
orbicella_symb_TRINITY_DN78611_c0_g1_i1.p1_with_leader_u58_PF00081_M_to_K04564_282_bounded_61-253|breviolum_faviinorum|SP_cTP_algae	-	193	sp_ctp_MnFeSOD_algae_mature	-	193	4.2e-138	450.5	1.2	1	1	4.7e-138	4.7e-138	450.4	1.2	1	193	1	193	1	193	1.00	-
OLP99006.1_with_leader_u58_PF00081_M_to_K04564_1204_bounded_61-253|SP_cTP_algae	-	193	sp_ctp_MnFeSOD_algae_mature	-	193	8.6e-138	449.5	2.1	1	1	9.6e-138	9.6e-138	449.3	2.1	1	193	1	193	1	193	1.00	-
OLP88777.1_with_leader_u60_PF00081_M_to_K04564_1935_bounded_63-255|SP_cTP_algae	-	193	sp_ctp_MnFeSOD_algae_mature	-	193	1.7e-136	445.3	1.3	1	1	1.9e-136	1.9e-136	445.1	1.3	1	193	1	193	1	193	1.00	-
BGPT01000358.1_K04564_070be8c8_with_leader_u54_PF00081_M_to_K04564_203_bounded_57-255|SP_cTP_algae	-	199	sp_ctp_MnFeSOD_algae_mature	-	193	2.1e-136	445.0	11.9	1	1	4.3e-135	4.3e-135	440.7	11.9	1	193	1	199	1	199	0.97	-
orbicella_symb_TRINITY_DN393612_c0_g1_i1.p1_with_leader_u60_PF00081_M_to_K04564_278_bounded_63-255|breviolum_faviinorum|SP_cTP_algae	-	193	sp_ctp_MnFeSOD_algae_mature	-	193	2e-135	441.8	2.2	1	1	2.2e-135	2.2e-135	441.6	2.2	1	193	1	193	1	193	1.00	-
OLP79028.1_with_leader_u20_PF00081_M_to_K04564_1017_bounded_23-219|SP_algae	-	197	sp_ctp_MnFeSOD_algae_mature	-	193	9.9e-74	240.5	0.6	1	1	1.1e-73	1.1e-73	240.3	0.6	2	193	2	197	1	197	0.93	-
orbicella_symb_TRINITY_DN78611_c0_g2_i1.p1_to_K04564_236_bounded_30-226|breviolum_faviinorum|SP_algae	-	197	sp_ctp_MnFeSOD_algae_mature	-	193	2.5e-73	239.1	0.8	1	1	2.8e-73	2.8e-73	239.0	0.8	2	193	2	197	1	197	0.92	-
orbicella_symb_TRINITY_DN78611_c0_g2_i1.p1_with_leader_u20_PF00081_M_to_K04564_236_bounded_23-219|breviolum_faviinorum|SP_algae	-	197	sp_ctp_MnFeSOD_algae_mature	-	193	2.5e-73	239.1	0.8	1	1	2.8e-73	2.8e-73	239.0	0.8	2	193	2	197	1	197	0.92	-
siderastrea_symb_TRINITY_DN8493_c0_g1_i1.p1_to_K04564_227_bounded_19-217|breviolum_b5|SP_algae	-	199	sp_ctp_MnFeSOD_algae_mature	-	193	2.9e-69	225.9	0.5	1	1	3.2e-69	3.2e-69	225.7	0.5	2	193	2	199	1	199	0.93	-
CAK9100252.1_to_K04564_230_bounded_24-220|SP_algae	-	197	sp_ctp_MnFeSOD_algae_mature	-	193	1.8e-68	223.3	0.2	1	1	2e-68	2e-68	223.2	0.2	2	193	2	197	1	197	0.94	-
pseudodiploria_symb_TRINITY_DN348117_c0_g1_i1.p1_with_leader_u16_PF00081_M_to_K04564_250_bounded_19-217|symbiodinium_a3|SP_algae	-	199	sp_ctp_MnFeSOD_algae_mature	-	193	3.7e-68	222.3	0.4	1	1	4.2e-68	4.2e-68	222.1	0.4	2	193	2	199	1	199	0.93	-
XP_031555730.1_to_K04564_223_bounded_29-215|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	3.4e-55	180.0	0.5	1	1	3.8e-55	3.8e-55	179.8	0.5	2	193	2	187	1	187	0.93	-
OZ116702.1_K04564_7a632fe8_with_leader_u26_PF00081_M_to_K04564_199_bounded_29-216|mT_cnidaria	-	188	sp_ctp_MnFeSOD_algae_mature	-	193	4.7e-55	179.5	0.2	1	1	5.4e-55	5.4e-55	179.3	0.2	2	193	2	188	1	188	0.89	-
CM106374.1_K04564_529830d2_with_leader_u26_PF00081_M_to_K04564_196_bounded_29-213|mT_cnidaria	-	185	sp_ctp_MnFeSOD_algae_mature	-	193	7.1e-55	178.9	0.4	1	1	8.1e-55	8.1e-55	178.8	0.4	2	193	2	185	1	185	0.90	-
MPSW01001707.1_K04564_7b9e297c_with_leader_u26_PF00081_M_to_K04564_199_bounded_29-216|mT_cnidaria	-	188	sp_ctp_MnFeSOD_algae_mature	-	193	2.1e-54	177.4	0.5	1	1	2.4e-54	2.4e-54	177.2	0.5	2	193	2	188	1	188	0.88	-
XP_001641079.1_to_K04564_220_bounded_26-212|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	2.8e-54	177.0	0.2	1	1	3.1e-54	3.1e-54	176.8	0.2	2	193	2	187	1	187	0.93	-
XP_022799031.1_to_K04564_223_bounded_29-215|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	3.3e-54	176.8	0.4	1	1	3.7e-54	3.7e-54	176.6	0.4	2	193	2	187	1	187	0.92	-
XP_022799031.1_with_leader_u25_PF00081_M_to_K04564_223_bounded_28-214|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	3.3e-54	176.8	0.4	1	1	3.7e-54	3.7e-54	176.6	0.4	2	193	2	187	1	187	0.92	-
NW_001834409.1_K04564_dd4ebe9b_with_leader_u23_PF00081_M_to_K04564_201_bounded_26-207|mT_cnidaria	-	182	sp_ctp_MnFeSOD_algae_mature	-	193	4.4e-54	176.4	0.2	1	1	5.1e-54	5.1e-54	176.2	0.2	2	193	2	182	1	182	0.91	-
XP_020892835.1_to_K04564_222_bounded_29-215|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	4.5e-54	176.3	0.6	1	1	5e-54	5e-54	176.2	0.6	2	193	2	187	1	187	0.90	-
KAK3736644.1_to_K04564_222_bounded_29-215|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	5.5e-54	176.1	0.7	1	1	6.1e-54	6.1e-54	175.9	0.7	2	192	2	186	1	187	0.92	-
CAH3154858.1_to_K04564_223_bounded_29-215|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	2.7e-53	173.8	0.3	1	1	3e-53	3e-53	173.6	0.3	2	193	2	187	1	187	0.92	-
XP_058961470.1_to_K04564_223_bounded_29-215|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	2.7e-53	173.8	0.3	1	1	3e-53	3e-53	173.6	0.3	2	193	2	187	1	187	0.92	-
MU826849.1_K04564_291d850d_with_leader_u26_PF00081_M_to_K04564_196_bounded_29-213|mT_cnidaria	-	185	sp_ctp_MnFeSOD_algae_mature	-	193	3.8e-53	173.3	0.3	1	1	4.3e-53	4.3e-53	173.1	0.3	2	193	2	185	1	185	0.89	-
JAUJYZ010000740.1_K04564_87e6c451_with_leader_u26_PF00081_anchor_M_to_K04564_199_bounded_29-209|mT_cnidaria	-	181	sp_ctp_MnFeSOD_algae_mature	-	193	4.2e-53	173.2	0.6	1	1	4.9e-53	4.9e-53	172.9	0.6	2	192	2	180	1	181	0.90	-
JAJLRJ010000007.1_K04564_fcb962ee_with_leader_u25_PF00081_M_to_K04564_195_bounded_28-212|mT_cnidaria	-	185	sp_ctp_MnFeSOD_algae_mature	-	193	9.2e-53	172.0	0.2	1	1	1e-52	1e-52	171.9	0.2	2	193	2	185	1	185	0.88	-
KAJ7371307.1_to_K04564_223_bounded_29-215|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	1.5e-52	171.3	0.3	1	1	1.7e-52	1.7e-52	171.1	0.3	2	193	2	187	1	187	0.91	-
pseudodiploria_host_TRINITY_DN196811_c4_g3_i7.p1_bounded_37-223|pseudodiploria_clivosa|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	2.1e-52	170.9	0.4	1	1	2.3e-52	2.3e-52	170.7	0.4	2	193	2	187	1	187	0.91	-
pseudodiploria_host_TRINITY_DN196811_c4_g3_i7.p1_with_leader_u26_PF00081_M_bounded_29-215|pseudodiploria_clivosa|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	2.1e-52	170.9	0.4	1	1	2.3e-52	2.3e-52	170.7	0.4	2	193	2	187	1	187	0.91	-
orbicella_host_TRINITY_DN215728_c1_g2_i1.p1_with_leader_u26_PF00081_M_bounded_29-215|orbicella_faveolata|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	3.8e-52	170.0	0.4	1	1	4.3e-52	4.3e-52	169.9	0.4	2	193	2	187	1	187	0.92	-
XP_020624989.1_to_K04564_224_bounded_29-215|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	4.1e-52	169.9	0.7	1	1	4.6e-52	4.6e-52	169.8	0.7	2	193	2	187	1	187	0.92	-
NW_026710474.1_K04564_6393b7b3_with_leader_u26_PF00081_M_to_K04564_192_bounded_29-209|mT_cnidaria	-	181	sp_ctp_MnFeSOD_algae_mature	-	193	5.3e-52	169.6	0.3	1	1	6.4e-52	6.4e-52	169.3	0.3	2	193	2	181	1	181	0.90	-
CALNXI010000019.1_K04564_9c58f698_with_leader_u17_PF00081_M_to_K04564_195_bounded_20-203|mT_cnidaria	-	184	sp_ctp_MnFeSOD_algae_mature	-	193	2.3e-51	167.5	0.1	1	1	2.6e-51	2.6e-51	167.3	0.1	2	193	2	184	1	184	0.90	-
CALNXI010000019.1_K04564_9c58f698_with_leader_u26_PF00081_M_to_K04564_195_bounded_29-212|mT_cnidaria	-	184	sp_ctp_MnFeSOD_algae_mature	-	193	2.3e-51	167.5	0.1	1	1	2.6e-51	2.6e-51	167.3	0.1	2	193	2	184	1	184	0.90	-
NC_133203.1_K04564_101605b8_with_leader_u17_PF00081_M_to_K04564_195_bounded_20-203|mT_cnidaria	-	184	sp_ctp_MnFeSOD_algae_mature	-	193	3.3e-51	167.0	0.1	1	1	3.7e-51	3.7e-51	166.8	0.1	2	193	2	184	1	184	0.90	-
NC_133203.1_K04564_101605b8_with_leader_u26_PF00081_M_to_K04564_195_bounded_29-212|mT_cnidaria	-	184	sp_ctp_MnFeSOD_algae_mature	-	193	3.3e-51	167.0	0.1	1	1	3.7e-51	3.7e-51	166.8	0.1	2	193	2	184	1	184	0.90	-
CAH3015114.1_with_leader_u17_PF00081_M_to_K04564_259_bounded_20-206|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	4.2e-51	166.6	0.2	1	1	4.7e-51	4.7e-51	166.5	0.2	2	193	2	187	1	187	0.91	-
CAH3015114.1_with_leader_u26_PF00081_M_to_K04564_259_bounded_29-215|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	4.2e-51	166.6	0.2	1	1	4.7e-51	4.7e-51	166.5	0.2	2	193	2	187	1	187	0.91	-
XP_068715352.1_to_K04564_224_bounded_29-216|mT_cnidaria	-	188	sp_ctp_MnFeSOD_algae_mature	-	193	5.4e-51	166.3	0.1	1	1	6.2e-51	6.2e-51	166.1	0.1	2	193	2	188	1	188	0.91	-
XP_073236307.1_to_K04564_223_bounded_29-215|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	6.2e-51	166.1	0.2	1	1	7e-51	7e-51	165.9	0.2	2	193	2	187	1	187	0.92	-
XP_073236307.1_with_leader_u17_PF00081_M_to_K04564_223_bounded_20-206|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	6.2e-51	166.1	0.2	1	1	7e-51	7e-51	165.9	0.2	2	193	2	187	1	187	0.92	-
CALNXK010000035.1_K04564_4c740ac6_with_leader_u17_PF00081_M_to_K04564_195_bounded_20-203|mT_cnidaria	-	184	sp_ctp_MnFeSOD_algae_mature	-	193	7.2e-51	165.9	0.1	1	1	8.1e-51	8.1e-51	165.7	0.1	2	193	2	184	1	184	0.90	-
CALNXK010000035.1_K04564_4c740ac6_with_leader_u26_PF00081_M_to_K04564_195_bounded_29-212|mT_cnidaria	-	184	sp_ctp_MnFeSOD_algae_mature	-	193	7.2e-51	165.9	0.1	1	1	8.1e-51	8.1e-51	165.7	0.1	2	193	2	184	1	184	0.90	-
XP_068741652.1_to_K04564_224_bounded_29-216|mT_cnidaria	-	188	sp_ctp_MnFeSOD_algae_mature	-	193	1.2e-50	165.1	0.1	1	1	1.4e-50	1.4e-50	165.0	0.1	2	193	2	188	1	188	0.91	-
CAH3121122.1_to_K04564_223_bounded_29-215|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	1.3e-50	165.0	0.2	1	1	1.5e-50	1.5e-50	164.9	0.2	2	193	2	187	1	187	0.91	-
CAH3121122.1_with_leader_u17_PF00081_M_to_K04564_223_bounded_20-206|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	1.3e-50	165.0	0.2	1	1	1.5e-50	1.5e-50	164.9	0.2	2	193	2	187	1	187	0.91	-
siderastrea_host_TRINITY_DN434783_c2_g2_i2.p1_bounded_35-221|siderastrea_radians|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	1.4e-50	165.0	0.2	1	1	1.5e-50	1.5e-50	164.8	0.2	2	193	2	187	1	187	0.91	-
siderastrea_host_TRINITY_DN434783_c2_g2_i2.p1_with_leader_u26_PF00081_M_bounded_29-215|siderastrea_radians|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	1.4e-50	165.0	0.2	1	1	1.5e-50	1.5e-50	164.8	0.2	2	193	2	187	1	187	0.91	-
XP_022789717.1_to_K04564_246_bounded_38-240|SP_cnidaria	-	203	sp_ctp_MnFeSOD_algae_mature	-	193	1.6e-50	164.7	0.3	1	1	2.4e-50	2.4e-50	164.2	0.3	2	193	2	203	1	203	0.84	-
XP_065052710.1_to_K04564_221_bounded_27-213|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	1.8e-49	161.3	0.1	1	1	2e-49	2e-49	161.2	0.1	2	193	2	187	1	187	0.91	-
NW_018384609.1_K04564_9ada1ad3_with_leader_u26_PF00081_M_to_K04564_193_bounded_29-212|mT_cnidaria	-	184	sp_ctp_MnFeSOD_algae_mature	-	193	4.4e-49	160.0	0.7	1	1	5.8e-49	5.8e-49	159.7	0.7	2	193	2	184	1	184	0.88	-
XP_058945240.1_to_K04564_246_bounded_38-240|SP_cnidaria	-	203	sp_ctp_MnFeSOD_algae_mature	-	193	4.4e-49	160.0	0.8	1	1	9.6e-49	9.6e-49	158.9	0.8	2	193	2	203	1	203	0.83	-
XP_027045969.1_to_K04564_246_bounded_38-240|SP_cnidaria	-	203	sp_ctp_MnFeSOD_algae_mature	-	193	6.9e-49	159.4	0.5	1	1	1.5e-48	1.5e-48	158.3	0.5	2	193	2	203	1	203	0.83	-
XP_058945240.2_to_K04564_246_bounded_38-240|SP_cnidaria	-	203	sp_ctp_MnFeSOD_algae_mature	-	193	1e-48	158.8	0.6	1	1	2.2e-48	2.2e-48	157.7	0.6	2	193	2	203	1	203	0.83	-
NW_022259326.1_K04564_c5c784a5_with_leader_u26_PF00081_M_to_K04564_204_bounded_29-214|mT_cnidaria	-	186	sp_ctp_MnFeSOD_algae_mature	-	193	1.1e-48	158.7	1.9	1	1	1.7e-48	1.7e-48	158.1	1.9	2	193	2	186	1	186	0.88	-
CAH3109050.1_to_K04564_247_bounded_39-241|SP_cnidaria	-	203	sp_ctp_MnFeSOD_algae_mature	-	193	3.8e-48	157.0	0.5	1	1	7.7e-48	7.7e-48	156.0	0.5	2	193	2	203	1	203	0.83	-
NW_020845403.1_K04564_b41b5453_with_leader_u26_PF00081_M_to_K04564_204_bounded_29-221|mT_cnidaria	-	193	sp_ctp_MnFeSOD_algae_mature	-	193	5.2e-48	156.5	2.3	1	1	1.6e-47	1.6e-47	155.0	2.3	2	193	2	193	1	193	0.84	-
NW_019217915.1_K04564_8c7a1a6e_with_leader_u35_PF00081_M_to_K04564_193_bounded_38-225|SP_cnidaria	-	188	sp_ctp_MnFeSOD_algae_mature	-	193	2.2e-47	154.5	0.2	1	1	2.7e-47	2.7e-47	154.2	0.2	2	193	2	188	1	188	0.86	-
NW_019218106.1_K04564_a8e289e7_with_leader_u25_PF00081_M_to_K04564_195_bounded_28-211|mT_cnidaria	-	184	sp_ctp_MnFeSOD_algae_mature	-	193	4.4e-47	153.5	2.9	1	1	1.1e-46	1.1e-46	152.3	2.9	2	193	2	184	1	184	0.86	-
NW_019218106.1_K04564_a8e289e7_with_leader_u26_PF00081_M_to_K04564_195_bounded_29-212|mT_cnidaria	-	184	sp_ctp_MnFeSOD_algae_mature	-	193	4.4e-47	153.5	2.9	1	1	1.1e-46	1.1e-46	152.3	2.9	2	193	2	184	1	184	0.86	-
NP_001296665.1_to_K04564_219_bounded_25-211|mT_cnidaria	-	187	sp_ctp_MnFeSOD_algae_mature	-	193	4.4e-47	153.5	0.0	1	1	4.9e-47	4.9e-47	153.4	0.0	2	193	2	187	1	187	0.92	-
CAH3113625.1_to_K04564_245_bounded_38-240|SP_cnidaria	-	203	sp_ctp_MnFeSOD_algae_mature	-	193	1.7e-46	151.6	1.4	1	1	6.2e-46	6.2e-46	149.8	1.4	2	193	2	203	1	203	0.82	-
RDEB01000110.1_K04564_86e229fd_with_leader_u26_PF00081_M_to_K04564_193_bounded_29-211|mT_cnidaria	-	183	sp_ctp_MnFeSOD_algae_mature	-	193	1.7e-46	151.6	2.8	1	1	5.6e-46	5.6e-46	149.9	2.8	2	193	2	183	1	183	0.86	-
CALNXJ010000056.1_K04564_bcab822f_with_leader_u26_PF00081_M_to_K04564_194_bounded_29-211|mT_cnidaria	-	183	sp_ctp_MnFeSOD_algae_mature	-	193	1.7e-46	151.6	2.8	1	1	3.9e-46	3.9e-46	150.4	2.8	2	193	2	183	1	183	0.86	-
