detection_type	detection_method	batch	query_accession	query_database	query_type	target_accession	target_database	target_type	target_model	query_start	query_end	target_start	target_end	evalue	bitscore	bitscore_threshold	custom_metric_name	custom_metric_value
sequence	hmm	20260917_086b6586	MPSW01003764.1_p105-like_cnidaria_566e8a75	Needle	protein	PF00554.28	Pfam-A	protein		45	260	1	169	5.2e-60	202.8			
sequence	hmm	20260917_086b6586	MPSW01003764.1_p105-like_cnidaria_566e8a75	Needle	protein	PF12796.14	Pfam-A	protein		553	672	1	90	2.6e-13	82.8			
sequence	hmm	20260917_086b6586	MPSW01003764.1_p105-like_cnidaria_566e8a75	Needle	protein	PF16179.12	Pfam-A	protein		269	372	1	102	1.7e-37	128.0			
sequence	hmm	20260917_086b6586	MPSW01005782.1_IkBa-like_cnidaria_ad08a3a6	Needle	protein	PF00023.37	Pfam-A	protein		167	344	1	33	3e-06	107.7			
sequence	hmm	20260917_086b6586	MPSW01005782.1_IkBa-like_cnidaria_ad08a3a6	Needle	protein	PF12796.14	Pfam-A	protein		165	355	1	80	1.4e-09	111.0			
sequence	hmm	20260917_086b6586	MPSW01005782.1_IkBa-like_cnidaria_ad08a3a6	Needle	protein	PF13606.13	Pfam-A	protein		198	220	1	23	0.0029	18.4			
sequence	hmm	20260917_086b6586	MPSW01005782.1_IkBa-like_cnidaria_ad08a3a6	Needle	protein	PF13637.13	Pfam-A	protein		180	300	10	50	1.8e-06	54.7			
sequence	hmm	20260917_086b6586	MU826351.1_p105-like_cnidaria_8da2a243	Needle	protein	PF00023.37	Pfam-A	protein		517	722	1	32	9.5e-05	97.3			
sequence	hmm	20260917_086b6586	MU826351.1_p105-like_cnidaria_8da2a243	Needle	protein	PF00531.29	Pfam-A	protein		779	850	3	84	1.1e-09	38.8			
sequence	hmm	20260917_086b6586	MU826351.1_p105-like_cnidaria_8da2a243	Needle	protein	PF00554.28	Pfam-A	protein		45	259	1	167	4.4e-59	199.7			
sequence	hmm	20260917_086b6586	MU826351.1_p105-like_cnidaria_8da2a243	Needle	protein	PF12796.14	Pfam-A	protein		559	721	1	90	7.8e-15	90.80000000000001			
sequence	hmm	20260917_086b6586	MU826351.1_p105-like_cnidaria_8da2a243	Needle	protein	PF13606.13	Pfam-A	protein		587	686	1	30	0.0019	37.8			
sequence	hmm	20260917_086b6586	MU826351.1_p105-like_cnidaria_8da2a243	Needle	protein	PF13857.13	Pfam-A	protein		656	699	14	56	1.6e-06	28.8			
sequence	hmm	20260917_086b6586	MU826351.1_p105-like_cnidaria_8da2a243	Needle	protein	PF16179.12	Pfam-A	protein		270	373	1	102	3.3e-40	136.8			
sequence	hmm	20260917_086b6586	MU826368.1_IkB-like-1_cnidaria_06294bfc	Needle	protein	PF00023.37	Pfam-A	protein		242	403	1	32	1.4e-06	116.6			
sequence	hmm	20260917_086b6586	MU826368.1_IkB-like-1_cnidaria_06294bfc	Needle	protein	PF12796.14	Pfam-A	protein		199	400	10	90	4e-14	143.4			
sequence	hmm	20260917_086b6586	MU826368.1_IkB-like-1_cnidaria_06294bfc	Needle	protein	PF13606.13	Pfam-A	protein		343	370	2	30	5.4e-06	26.8			
sequence	hmm	20260917_086b6586	MU826368.1_IkB-like-1_cnidaria_06294bfc	Needle	protein	PF13637.13	Pfam-A	protein		245	360	1	47	8.3e-06	51.4			
sequence	hmm	20260917_086b6586	MU826368.1_IkB-like-1_cnidaria_06294bfc	Needle	protein	PF13857.13	Pfam-A	protein		260	383	1	56	1.1e-06	57.0			
sequence	hmm	20260917_086b6586	MU826368.1_IkB-like-1_cnidaria_d06fa176	Needle	protein	PF00023.37	Pfam-A	protein		205	403	1	32	1.4e-06	139.1			
sequence	hmm	20260917_086b6586	MU826368.1_IkB-like-1_cnidaria_d06fa176	Needle	protein	PF12796.14	Pfam-A	protein		192	400	10	90	4.8e-14	147.5			
sequence	hmm	20260917_086b6586	MU826368.1_IkB-like-1_cnidaria_d06fa176	Needle	protein	PF13606.13	Pfam-A	protein		205	370	1	30	5.4e-06	47.3			
sequence	hmm	20260917_086b6586	MU826368.1_IkB-like-1_cnidaria_d06fa176	Needle	protein	PF13637.13	Pfam-A	protein		199	360	1	50	8.3e-06	53.0			
sequence	hmm	20260917_086b6586	MU826368.1_IkB-like-1_cnidaria_d06fa176	Needle	protein	PF13857.13	Pfam-A	protein		260	383	1	56	1.3e-06	56.9			
sequence	hmm	20260917_086b6586	MU827791.1_IkBa-like_cnidaria_6b58b217	Needle	protein	PF00023.37	Pfam-A	protein		199	345	1	32	2.4e-06	95.8			
sequence	hmm	20260917_086b6586	MU827791.1_IkBa-like_cnidaria_6b58b217	Needle	protein	PF12796.14	Pfam-A	protein		163	344	19	89	1.2e-10	81.5			
sequence	hmm	20260917_086b6586	MU827791.1_IkBa-like_cnidaria_6b58b217	Needle	protein	PF13606.13	Pfam-A	protein		199	221	1	23	0.0038	18.1			
sequence	hmm	20260917_086b6586	MU827791.1_IkBa-like_cnidaria_6b58b217	Needle	protein	PF13637.13	Pfam-A	protein		182	301	9	50	1.1e-06	54.9			
sequence	hmm	20260917_086b6586	NC_133202.1_p105-like_cnidaria_3c8e6130	Needle	protein	PF00554.28	Pfam-A	protein		45	261	1	169	4.1e-58	196.6			
sequence	hmm	20260917_086b6586	NC_133202.1_p105-like_cnidaria_3c8e6130	Needle	protein	PF16179.12	Pfam-A	protein		269	372	1	102	4.3e-37	126.7			
sequence	hmm	20260917_086b6586	NW_015441067.1_p105-like_cnidaria_c1c4e8b6	Needle	protein	PF00023.37	Pfam-A	protein		551	649	1	33	0.00011	59.8			
sequence	hmm	20260917_086b6586	NW_015441067.1_p105-like_cnidaria_c1c4e8b6	Needle	protein	PF00531.29	Pfam-A	protein		774	844	3	83	5e-09	36.6			
sequence	hmm	20260917_086b6586	NW_015441067.1_p105-like_cnidaria_c1c4e8b6	Needle	protein	PF00554.28	Pfam-A	protein		45	260	1	169	4.8e-58	196.4			
sequence	hmm	20260917_086b6586	NW_015441067.1_p105-like_cnidaria_c1c4e8b6	Needle	protein	PF12796.14	Pfam-A	protein		554	649	1	90	4.2e-15	56.6			
sequence	hmm	20260917_086b6586	NW_015441067.1_p105-like_cnidaria_c1c4e8b6	Needle	protein	PF13637.13	Pfam-A	protein		554	603	1	50	7.7e-05	23.4			
sequence	hmm	20260917_086b6586	NW_015441067.1_p105-like_cnidaria_c1c4e8b6	Needle	protein	PF16179.12	Pfam-A	protein		269	372	1	102	1.3e-21	77.0			
sequence	hmm	20260917_086b6586	NW_015441482.1_IkB-like-1_cnidaria_9cc761db	Needle	protein	PF00023.37	Pfam-A	protein		191	356	1	32	4.7e-06	114.0			
sequence	hmm	20260917_086b6586	NW_015441482.1_IkB-like-1_cnidaria_9cc761db	Needle	protein	PF12796.14	Pfam-A	protein		176	384	13	90	1.7e-12	136.2			
sequence	hmm	20260917_086b6586	NW_015441482.1_IkB-like-1_cnidaria_9cc761db	Needle	protein	PF13606.13	Pfam-A	protein		191	356	1	30	0.00028	38.900000000000006			
sequence	hmm	20260917_086b6586	NW_015441482.1_IkB-like-1_cnidaria_9cc761db	Needle	protein	PF13637.13	Pfam-A	protein		183	345	1	50	4.1e-07	80.1			
sequence	hmm	20260917_086b6586	NW_018149324.1_p105-like_cnidaria_989546e4	Needle	protein	PF00023.37	Pfam-A	protein		515	652	2	32	0.00048	54.1			
sequence	hmm	20260917_086b6586	NW_018149324.1_p105-like_cnidaria_989546e4	Needle	protein	PF00531.29	Pfam-A	protein		778	846	4	82	5.5e-08	33.3			
sequence	hmm	20260917_086b6586	NW_018149324.1_p105-like_cnidaria_989546e4	Needle	protein	PF00554.28	Pfam-A	protein		45	260	1	169	5.2e-60	202.7			
sequence	hmm	20260917_086b6586	NW_018149324.1_p105-like_cnidaria_989546e4	Needle	protein	PF12796.14	Pfam-A	protein		557	676	1	90	2.6e-13	82.6			
sequence	hmm	20260917_086b6586	NW_018149324.1_p105-like_cnidaria_989546e4	Needle	protein	PF16179.12	Pfam-A	protein		269	372	1	102	1.7e-37	128.0			
sequence	hmm	20260917_086b6586	OZ116701.1_IkBa-like_cnidaria_f420e57a	Needle	protein	PF00023.37	Pfam-A	protein		167	344	1	33	3e-06	117.3			
sequence	hmm	20260917_086b6586	OZ116701.1_IkBa-like_cnidaria_f420e57a	Needle	protein	PF12796.14	Pfam-A	protein		165	355	1	90	7.1e-16	183.8			
sequence	hmm	20260917_086b6586	OZ116701.1_IkBa-like_cnidaria_f420e57a	Needle	protein	PF13606.13	Pfam-A	protein		198	220	1	23	0.0029	18.4			
sequence	hmm	20260917_086b6586	OZ116701.1_IkBa-like_cnidaria_f420e57a	Needle	protein	PF13637.13	Pfam-A	protein		178	300	9	50	1.4e-06	55.0			
sequence	hmm	20260917_086b6586	OZ116704.1_IkB-like-1_cnidaria_ac0dd393	Needle	protein	PF00023.37	Pfam-A	protein		214	377	1	32	2.2e-06	119.0			
sequence	hmm	20260917_086b6586	OZ116704.1_IkB-like-1_cnidaria_ac0dd393	Needle	protein	PF12796.14	Pfam-A	protein		200	406	10	90	5.6e-14	134.8			
sequence	hmm	20260917_086b6586	OZ116704.1_IkB-like-1_cnidaria_ac0dd393	Needle	protein	PF13606.13	Pfam-A	protein		214	378	1	31	4.3e-05	62.7			
sequence	hmm	20260917_086b6586	OZ116704.1_IkB-like-1_cnidaria_ac0dd393	Needle	protein	PF13637.13	Pfam-A	protein		196	369	1	50	4.1e-07	58.7			
sequence	hmm	20260917_086b6586	OZ116704.1_IkB-like-1_cnidaria_ac0dd393	Needle	protein	PF13857.13	Pfam-A	protein		274	392	1	56	6.3e-07	58.2			
sequence	hmm	20260917_086b6586	OZ116704.1_IkB-like-2_cnidaria_1a064885	Needle	protein	PF00023.37	Pfam-A	protein		178	346	1	32	1.5e-06	118.1			
sequence	hmm	20260917_086b6586	OZ116704.1_IkB-like-2_cnidaria_1a064885	Needle	protein	PF12796.14	Pfam-A	protein		133	345	1	90	3.4e-16	230.5			
sequence	hmm	20260917_086b6586	OZ116704.1_IkB-like-2_cnidaria_1a064885	Needle	protein	PF13606.13	Pfam-A	protein		283	310	2	30	0.00011	22.8			
sequence	hmm	20260917_086b6586	OZ116704.1_IkB-like-2_cnidaria_1a064885	Needle	protein	PF13637.13	Pfam-A	protein		181	327	1	50	5.4e-08	88.7			
sequence	hmm	20260917_086b6586	OZ116704.1_IkB-like-2_cnidaria_1a064885	Needle	protein	PF13857.13	Pfam-A	protein		172	323	1	56	1e-07	63.5			
sequence	hmm	20260917_086b6586	OZ116707.1_p105-like_cnidaria_9f32f0b0	Needle	protein	PF00023.37	Pfam-A	protein		515	720	1	32	0.00025	94.4			
sequence	hmm	20260917_086b6586	OZ116707.1_p105-like_cnidaria_9f32f0b0	Needle	protein	PF00531.29	Pfam-A	protein		778	846	4	82	5.5e-08	33.3			
sequence	hmm	20260917_086b6586	OZ116707.1_p105-like_cnidaria_9f32f0b0	Needle	protein	PF00554.28	Pfam-A	protein		45	260	1	169	5.2e-60	202.7			
sequence	hmm	20260917_086b6586	OZ116707.1_p105-like_cnidaria_9f32f0b0	Needle	protein	PF12796.14	Pfam-A	protein		557	719	1	90	2.5e-13	87.19999999999999			
sequence	hmm	20260917_086b6586	OZ116707.1_p105-like_cnidaria_9f32f0b0	Needle	protein	PF13857.13	Pfam-A	protein		643	697	3	56	7.8e-08	33.0			
sequence	hmm	20260917_086b6586	OZ116707.1_p105-like_cnidaria_9f32f0b0	Needle	protein	PF16179.12	Pfam-A	protein		269	372	1	102	1.7e-37	128.0			
sequence	hmm	20260917_086b6586	RDEB01000045.1_IkB-like-1_cnidaria_d454fb31	Needle	protein	PF00023.37	Pfam-A	protein		200	365	1	32	3.5e-06	110.4			
sequence	hmm	20260917_086b6586	RDEB01000045.1_IkB-like-1_cnidaria_d454fb31	Needle	protein	PF12796.14	Pfam-A	protein		186	334	12	90	1.3e-12	94.30000000000001			
sequence	hmm	20260917_086b6586	RDEB01000045.1_IkB-like-1_cnidaria_d454fb31	Needle	protein	PF13606.13	Pfam-A	protein		200	365	1	30	0.0033	35.900000000000006			
sequence	hmm	20260917_086b6586	RDEB01000045.1_IkB-like-1_cnidaria_d454fb31	Needle	protein	PF13637.13	Pfam-A	protein		192	354	1	50	4.1e-07	82.1			
sequence	hmm	20260917_086b6586	RDEB01000045.1_IkB-like-2_cnidaria_912ea7a3	Needle	protein	PF00023.37	Pfam-A	protein		161	330	1	32	8.8e-08	124.1			
sequence	hmm	20260917_086b6586	RDEB01000045.1_IkB-like-2_cnidaria_912ea7a3	Needle	protein	PF12796.14	Pfam-A	protein		130	329	1	90	1.3e-17	199.7			
sequence	hmm	20260917_086b6586	RDEB01000045.1_IkB-like-2_cnidaria_912ea7a3	Needle	protein	PF13606.13	Pfam-A	protein		161	294	2	30	2e-05	42.7			
sequence	hmm	20260917_086b6586	RDEB01000045.1_IkB-like-2_cnidaria_912ea7a3	Needle	protein	PF13637.13	Pfam-A	protein		164	320	1	50	2.3e-07	84.6			
sequence	hmm	20260917_086b6586	RDEB01000045.1_IkB-like-2_cnidaria_912ea7a3	Needle	protein	PF13857.13	Pfam-A	protein		154	307	10	56	2.1e-07	62.900000000000006			
sequence	hmm	20260917_086b6586	RDEB01000241.1_IkBa-like_cnidaria_d5b655b1	Needle	protein	PF00023.37	Pfam-A	protein		174	349	2	33	2.4e-08	120.19999999999999			
sequence	hmm	20260917_086b6586	RDEB01000241.1_IkBa-like_cnidaria_d5b655b1	Needle	protein	PF12796.14	Pfam-A	protein		169	362	1	90	2.3e-19	192.9			
sequence	hmm	20260917_086b6586	RDEB01000241.1_IkBa-like_cnidaria_d5b655b1	Needle	protein	PF13606.13	Pfam-A	protein		204	313	2	31	4.9e-05	61.3			
sequence	hmm	20260917_086b6586	RDEB01000241.1_IkBa-like_cnidaria_d5b655b1	Needle	protein	PF13637.13	Pfam-A	protein		175	305	1	50	2.4e-09	70.4			
sequence	hmm	20260917_086b6586	RDEB01000241.1_IkBa-like_cnidaria_d5b655b1	Needle	protein	PF13857.13	Pfam-A	protein		248	292	13	56	2.3e-06	28.3			
