detection_type	detection_method	batch	query_accession	query_database	query_type	target_accession	target_database	target_type	target_model	query_start	query_end	target_start	target_end	evalue	bitscore	bitscore_threshold	custom_metric_name	custom_metric_value
sequence	hmm	20260917_cb95902e	CALNXI010000448.1_IkBa-like_cnidaria_85d410a9	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		12	358	26	369	1.6e-148	966.0	300.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000448.1_IkBa-like_cnidaria_85d410a9	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		2	358	11	363	1.1e-76	492.6	350.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010000448.1_IkBa-like_cnidaria_85d410a9	GCA_942486025.1	protein	IkB-like-1_cnidaria	sieve_nfkb_ikb	protein		36	342	120	414	2.1e-74	478.6	400.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXI010000448.1_p105-like_cnidaria_d65203dc	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		1	176	186	362	3.4e-110	713.6	300.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000448.1_p105-like_cnidaria_d65203dc	GCA_942486025.1	protein	IkB-like-1_cnidaria	sieve_nfkb_ikb	protein		1	165	252	412	1.9e-62	399.8	400.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010000448.1_p105-like_cnidaria_d65203dc	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	174	172	354	2.8e-57	364.8	350.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_IkB-like-2_cnidaria_0ab4792d	GCA_942486025.1	protein	p105-like_cnidaria	sieve_nfkb_ikb	protein		1	204	516	720	9.9e-115	744.4	500.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_IkB-like-2_cnidaria_0ab4792d	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	203	138	350	1.1e-60	387.2	350.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_IkB-like-2_cnidaria_0ab4792d	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		1	202	153	355	1.7e-59	379.8	300.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_IkB-like-2_cnidaria_c8fcc4f6	GCA_942486025.1	protein	p105-like_cnidaria	sieve_nfkb_ikb	protein		1	169	551	720	2.9e-101	655.4	500.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_IkB-like-2_cnidaria_c8fcc4f6	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	168	171	350	3.4e-57	364.2	350.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_IkB-like-2_cnidaria_c8fcc4f6	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		1	167	185	355	1.2e-56	361.2	300.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_IkBa-like_cnidaria_12a9cb8f	GCA_942486025.1	protein	p105-like_cnidaria	sieve_nfkb_ikb	protein		1	265	479	732	1.1e-80	839.2	500.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_IkBa-like_cnidaria_12a9cb8f	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		4	264	102	362	2.1e-43	474.0	350.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_IkBa-like_cnidaria_12a9cb8f	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		29	252	144	356	2.2e-31	331.6	300.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_IkBa-like_cnidaria_8164590f	GCA_942486025.1	protein	p105-like_cnidaria	sieve_nfkb_ikb	protein		1	265	479	732	1.1e-80	839.2	500.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_IkBa-like_cnidaria_8164590f	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		4	264	102	362	2.1e-43	474.0	350.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_IkBa-like_cnidaria_8164590f	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		29	252	144	356	2.2e-31	331.6	300.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_IkBa-like_cnidaria_c851e31b	GCA_942486025.1	protein	p105-like_cnidaria	sieve_nfkb_ikb	protein		1	227	515	732	9.4e-51	620.0	500.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_IkBa-like_cnidaria_c851e31b	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	226	137	362	1.8e-32	378.4	350.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_p105-like_cnidaria_622bcb92	GCA_942486025.1	protein	p105-like_cnidaria	sieve_nfkb_ikb	protein		2	287	137	424	2.4e-160	1046.4	500.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_p105-like_cnidaria_7a15f2df	GCA_942486025.1	protein	p105-like_cnidaria	sieve_nfkb_ikb	protein		1	905	1	910	0.0	3329.2	500.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_p105-like_cnidaria_7a15f2df	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		471	866	42	365	2.1e-83	530.1999999999999	350.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_p105-like_cnidaria_7a15f2df	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		473	715	114	357	7.9e-68	434.6	300.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_p105-like_cnidaria_7a15f2df	GCA_942486025.1	protein	IkB-like-1_cnidaria	sieve_nfkb_ikb	protein		490	714	198	417	3.2e-67	431.2	400.0	evalue-rank	4.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_p105-like_cnidaria_8718708f	GCA_942486025.1	protein	p105-like_cnidaria	sieve_nfkb_ikb	protein		2	398	514	910	2e-218	1430.8	500.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_p105-like_cnidaria_8718708f	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		3	359	41	365	1.8e-71	455.59999999999997	350.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_p105-like_cnidaria_8718708f	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		3	208	152	357	4.1e-63	403.6	300.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_p105-like_cnidaria_e44f21de	GCA_942486025.1	protein	p105-like_cnidaria	sieve_nfkb_ikb	protein		1	890	16	910	0.0	3235.6	500.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_p105-like_cnidaria_e44f21de	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		456	851	42	365	2.1e-83	530.1999999999999	350.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_p105-like_cnidaria_e44f21de	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		458	700	114	357	7.6e-68	434.8	300.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_p105-like_cnidaria_e44f21de	GCA_942486025.1	protein	IkB-like-1_cnidaria	sieve_nfkb_ikb	protein		475	699	198	417	3.1e-67	431.4	400.0	evalue-rank	4.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_p105-like_cnidaria_ebbbf4c3	GCA_942486025.1	protein	p105-like_cnidaria	sieve_nfkb_ikb	protein		2	468	444	910	2.1e-255	1675.4	500.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_p105-like_cnidaria_ebbbf4c3	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		34	429	41	365	9.8e-84	535.6	350.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_p105-like_cnidaria_ebbbf4c3	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		42	278	120	357	4.5e-68	436.4	300.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXI010000468.1_p105-like_cnidaria_ebbbf4c3	GCA_942486025.1	protein	IkB-like-1_cnidaria	sieve_nfkb_ikb	protein		54	277	199	417	1.1e-67	434.2	400.0	evalue-rank	4.0
sequence	hmm	20260917_cb95902e	CALNXI010000517.1_IkB-like-1_cnidaria_d34b15bd	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	163	173	347	1.3e-88	571.0	350.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000517.1_IkB-like-1_cnidaria_d34b15bd	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		1	160	187	350	4.7e-55	350.6	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010000517.1_IkB-like-2_cnidaria_0f676894	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	169	138	279	1.4e-54	429.4	350.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000517.1_IkB-like-2_cnidaria_53ce7ea2	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	215	138	359	2.6e-54	652.5999999999999	350.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000517.1_IkB-like-2_cnidaria_53ce7ea2	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		1	210	153	360	1.4e-30	362.2	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010000517.1_IkBa-like_cnidaria_b5c6e24b	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		2	370	3	371	2.6e-143	1058.8	350.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000517.1_IkBa-like_cnidaria_b5c6e24b	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		136	357	152	364	2.4e-70	451.2	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010000517.1_IkBa-like_cnidaria_baacce4c	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		2	370	3	371	5.1e-205	1337.2	350.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000517.1_IkBa-like_cnidaria_baacce4c	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		48	357	69	364	1.6e-80	518.4	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010000517.1_IkBa-like_cnidaria_baacce4c	GCA_942486025.1	protein	IkB-like-1_cnidaria	sieve_nfkb_ikb	protein		26	346	111	414	2.4e-68	438.8	400.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXI010000517.1_p105-like_cnidaria_6e55ee8a	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	180	173	363	1.7e-98	636.0	350.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000517.1_p105-like_cnidaria_6e55ee8a	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		1	173	187	362	6e-59	376.2	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010000546.1_p105-like_cnidaria_0fe17746	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		5	149	247	359	2.1e-25	299.6	300.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000921.1_p105-like_cnidaria_76a1a2ef	GCA_942486025.1	protein	p105-like_cnidaria	sieve_nfkb_ikb	protein		1	194	1	194	2.5e-121	788.2	500.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000921.1_p105-like_cnidaria_b1c7784b	GCA_942486025.1	protein	p105-like_cnidaria	sieve_nfkb_ikb	protein		2	151	267	418	5.6e-78	501.2	500.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000921.1_p105-like_cnidaria_bbedd54a	GCA_942486025.1	protein	p105-like_cnidaria	sieve_nfkb_ikb	protein		1	194	1	194	2.5e-121	788.2	500.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000921.1_p105-like_cnidaria_f631b783	GCA_942486025.1	protein	p105-like_cnidaria	sieve_nfkb_ikb	protein		1	156	261	418	3e-81	522.8	500.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000943.1_IkB-like-1_cnidaria_9ed5c36a	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	163	173	347	1.3e-88	571.0	350.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000943.1_IkB-like-1_cnidaria_9ed5c36a	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		1	160	187	350	4.7e-55	350.6	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010000943.1_IkB-like-2_cnidaria_2e68cfb9	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	169	138	279	1.4e-54	429.4	350.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000943.1_IkB-like-2_cnidaria_91b11c89	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	215	138	359	2.6e-54	652.5999999999999	350.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000943.1_IkB-like-2_cnidaria_91b11c89	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		1	210	153	360	1.4e-30	362.2	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010000943.1_IkBa-like_cnidaria_00703371	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		2	370	3	371	1e-205	1342.0	350.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000943.1_IkBa-like_cnidaria_00703371	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		48	357	69	364	5.7e-80	514.6	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010000943.1_IkBa-like_cnidaria_00703371	GCA_942486025.1	protein	IkB-like-1_cnidaria	sieve_nfkb_ikb	protein		28	346	112	414	5.3e-68	436.4	400.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXI010000943.1_p105-like_cnidaria_ac2ed20f	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	180	173	363	1.7e-98	636.0	350.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010000943.1_p105-like_cnidaria_ac2ed20f	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		1	173	187	362	6e-59	376.2	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010001717.1_IkB-like-1_cnidaria_4fb39440	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		5	192	256	357	1.1e-26	304.8	300.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010001717.1_IkB-like-1_cnidaria_abc43dd8	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		5	174	256	360	5.7e-28	340.0	300.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010001717.1_IkB-like-1_cnidaria_c4105f66	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		2	167	251	353	1.3e-27	316.20000000000005	300.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010001717.1_IkBa-like_cnidaria_bc48241d	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		1	165	256	360	8e-28	326.2	300.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010002241.1_p105-like_cnidaria_94c3f8e6	GCA_942486025.1	protein	p105-like_cnidaria	sieve_nfkb_ikb	protein		1	424	1	427	3.9e-257	1686.8	500.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010002313.1_IkB-like-1_cnidaria_78bb546c	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		3	137	250	353	1.2e-26	319.20000000000005	300.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010003073.1_p105-like_cnidaria_3e6811be	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		4	190	254	362	5.4e-22	300.8	300.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010003694.1_IkB-like-1_cnidaria_398030cb	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		2	188	145	234	1.4e-23	311.8	300.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010003694.1_p105-like_cnidaria_6f277a32	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		2	175	145	233	1.2e-23	305.20000000000005	300.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010005345.1_IkB-like-1_cnidaria_38a1ddb0	GCA_942486025.1	protein	IkB-like-1_cnidaria	sieve_nfkb_ikb	protein		1	415	1	413	7.4e-204	1332.0	400.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010005345.1_IkB-like-1_cnidaria_38a1ddb0	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		74	410	37	347	1.2e-80	519.0	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010005345.1_IkB-like-1_cnidaria_38a1ddb0	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		51	411	6	342	6.4e-72	456.0	350.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXI010005345.1_IkB-like-2_cnidaria_2ab6b54a	GCA_942486025.1	protein	IkB-like-1_cnidaria	sieve_nfkb_ikb	protein		1	190	219	408	6.1e-124	805.2	400.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010005345.1_IkB-like-2_cnidaria_2ab6b54a	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		1	189	153	346	1.1e-71	460.2	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010005345.1_IkB-like-2_cnidaria_2ab6b54a	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	188	138	339	1.6e-65	419.2	350.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXI010005345.1_IkBa-like_cnidaria_5dacb909	GCA_942486025.1	protein	IkB-like-1_cnidaria	sieve_nfkb_ikb	protein		1	192	218	409	2.7e-125	814.0	400.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010005345.1_IkBa-like_cnidaria_5dacb909	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		2	190	153	346	6.2e-72	461.8	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010005345.1_IkBa-like_cnidaria_5dacb909	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	189	137	339	6.3e-66	421.8	350.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXI010005345.1_p105-like_cnidaria_df0c0638	GCA_942486025.1	protein	IkB-like-1_cnidaria	sieve_nfkb_ikb	protein		1	195	218	412	7.4e-126	817.8	400.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010005345.1_p105-like_cnidaria_df0c0638	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		2	191	153	347	4.7e-72	462.4	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010005345.1_p105-like_cnidaria_df0c0638	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	192	137	342	4e-66	423.0	350.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXI010005773.1_IkB-like-1_cnidaria_164b4ac6	GCA_942486025.1	protein	IkB-like-1_cnidaria	sieve_nfkb_ikb	protein		1	415	1	413	1.1e-204	1337.4	400.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010005773.1_IkB-like-1_cnidaria_164b4ac6	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		74	410	37	347	4.2e-82	528.6	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010005773.1_IkB-like-1_cnidaria_164b4ac6	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		51	411	6	342	4.1e-72	457.2	350.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXI010005773.1_IkB-like-1_cnidaria_faec83ec	GCA_942486025.1	protein	IkB-like-1_cnidaria	sieve_nfkb_ikb	protein		2	302	113	413	6.1e-172	1121.6	400.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010005773.1_IkB-like-1_cnidaria_faec83ec	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		25	297	70	347	9.1e-81	519.8	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010005773.1_IkB-like-1_cnidaria_faec83ec	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		98	298	128	342	1.7e-72	465.0	350.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXI010005773.1_IkB-like-2_cnidaria_3eb19fa6	GCA_942486025.1	protein	IkB-like-1_cnidaria	sieve_nfkb_ikb	protein		1	190	219	408	1.1e-124	810.2	400.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010005773.1_IkB-like-2_cnidaria_3eb19fa6	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		1	189	153	346	3.8e-73	469.6	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010005773.1_IkB-like-2_cnidaria_3eb19fa6	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	188	138	339	1e-65	420.4	350.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXI010005773.1_IkBa-like_cnidaria_70b69284	GCA_942486025.1	protein	IkB-like-1_cnidaria	sieve_nfkb_ikb	protein		1	192	218	409	4.7e-126	819.0	400.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010005773.1_IkBa-like_cnidaria_70b69284	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		2	190	153	346	2.2e-73	471.2	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010005773.1_IkBa-like_cnidaria_70b69284	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	189	137	339	4.2e-66	423.0	350.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXI010005773.1_p105-like_cnidaria_94f4ed4c	GCA_942486025.1	protein	IkB-like-1_cnidaria	sieve_nfkb_ikb	protein		1	195	218	412	1.3e-126	822.8	400.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXI010005773.1_p105-like_cnidaria_94f4ed4c	GCA_942486025.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		2	191	153	347	1.7e-73	472.0	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXI010005773.1_p105-like_cnidaria_94f4ed4c	GCA_942486025.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	192	137	342	2.6e-66	424.2	350.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXK010000029.1_IkB-like-1_cnidaria_faafeef5	GCA_942486035.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	163	173	347	6.3e-89	573.2	350.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXK010000029.1_IkB-like-1_cnidaria_faafeef5	GCA_942486035.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		1	160	187	350	1.6e-55	353.6	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXK010000029.1_IkB-like-2_cnidaria_606b6b9e	GCA_942486035.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	169	138	279	7e-55	431.4	350.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXK010000029.1_IkB-like-2_cnidaria_690b35bb	GCA_942486035.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	215	138	359	1.3e-54	654.8	350.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXK010000029.1_IkB-like-2_cnidaria_690b35bb	GCA_942486035.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		1	210	153	360	4.7e-31	365.2	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXK010000029.1_IkBa-like_cnidaria_36d8db0b	GCA_942486035.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		2	370	3	371	1.4e-205	1341.0	350.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXK010000029.1_IkBa-like_cnidaria_36d8db0b	GCA_942486035.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		49	357	70	364	4.4e-80	515.4	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXK010000029.1_IkBa-like_cnidaria_36d8db0b	GCA_942486035.1	protein	IkB-like-1_cnidaria	sieve_nfkb_ikb	protein		28	346	112	414	2.5e-68	438.6	400.0	evalue-rank	3.0
sequence	hmm	20260917_cb95902e	CALNXK010000029.1_p105-like_cnidaria_fc832fbc	GCA_942486035.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	180	173	363	8.2e-99	638.2	350.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXK010000029.1_p105-like_cnidaria_fc832fbc	GCA_942486035.1	protein	IkB-like-2_cnidaria	sieve_nfkb_ikb	protein		1	173	187	362	2.1e-59	379.2	300.0	evalue-rank	2.0
sequence	hmm	20260917_cb95902e	CALNXK010000057.1_IkB-like-2_cnidaria_f265ad9a	GCA_942486035.1	protein	p105-like_cnidaria	sieve_nfkb_ikb	protein		1	204	516	720	6.2e-124	805.4	500.0	evalue-rank	1.0
sequence	hmm	20260917_cb95902e	CALNXK010000057.1_IkB-like-2_cnidaria_f265ad9a	GCA_942486035.1	protein	IkBa-like_cnidaria	sieve_nfkb_ikb	protein		1	203	138	350	4.3e-65	416.2	350.0	evalue-rank	2.0
