detection_type	detection_method	batch	query_accession	query_database	query_type	target_accession	target_database	target_type	target_model	query_start	query_end	target_start	target_end	evalue	bitscore	bitscore_threshold	custom_metric_name	custom_metric_value
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p105-like_cnidaria_aa59d0aa	GCA_014634605.1	protein	p105-like_cnidaria	200818	200976	209	261	8.2e-30	100.4			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p105-like_cnidaria_aa59d0aa	GCA_014634605.1	protein	p105-like_cnidaria	201388	201492	262	296	2.7e-21	72.3			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p105-like_cnidaria_aa59d0aa	GCA_014634605.1	protein	p105-like_cnidaria	202471	202566	297	329	3.3e-13	45.5			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p105-like_cnidaria_aa59d0aa	GCA_014634605.1	protein	p105-like_cnidaria	203688	203825	330	375	1.6e-29	99.5			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p105-like_cnidaria_aa59d0aa	GCA_014634605.1	protein	p105-like_cnidaria	204556	204753	376	440	5.3e-29	97.8			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p105-like_cnidaria_aa59d0aa	GCA_014634605.1	protein	p105-like_cnidaria	208550	208693	467	514	1.8e-22	76.2			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p105-like_cnidaria_aa59d0aa	GCA_014634605.1	protein	p105-like_cnidaria	210090	210197	515	550	1.2e-19	66.8			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p105-like_cnidaria_aa59d0aa	GCA_014634605.1	protein	p105-like_cnidaria	210328	210531	551	618	5.3e-40	134.2			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p105-like_cnidaria_aa59d0aa	GCA_014634605.1	protein	p105-like_cnidaria	211552	211641	619	648	2e-12	42.9			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p105-like_cnidaria_aa59d0aa	GCA_014634605.1	protein	p105-like_cnidaria	211731	211811	649	675	1.5e-12	43.3			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p105-like_cnidaria_aa59d0aa	GCA_014634605.1	protein	p105-like_cnidaria	212279	212446	676	731	4e-33	111.4			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p105-like_cnidaria_aa59d0aa	GCA_014634605.1	protein	p105-like_cnidaria	213321	213395	732	755	0.019	9.9			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p105-like_cnidaria_aa59d0aa	GCA_014634605.1	protein	p105-like_cnidaria	213988	214164	760	818	7e-26	87.4			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p105-like_cnidaria_aa59d0aa	GCA_014634605.1	protein	p105-like_cnidaria	215069	215227	819	868	3.7e-20	68.5			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p105-like_cnidaria_aa59d0aa	GCA_014634605.1	protein	p105-like_cnidaria	215513	215635	870	910	3.9e-08	28.7			
model	hmm	20260922_689799b4	BLFE01004004.1	GCA_014634605.1	contig	BLFE01004004.1_p105-like_cnidaria_d854ff8d	GCA_014634605.1	protein	p105-like_cnidaria	250461	250240	551	618	7.4e-18	60.5			
model	hmm	20260922_689799b4	BLFE01004004.1	GCA_014634605.1	contig	BLFE01004004.1_p105-like_cnidaria_d854ff8d	GCA_014634605.1	protein	p105-like_cnidaria	248776	248648	619	647	0.00027	15.6			
model	hmm	20260922_689799b4	BLFE01004004.1	GCA_014634605.1	contig	BLFE01004004.1_p105-like_cnidaria_d854ff8d	GCA_014634605.1	protein	p105-like_cnidaria	248159	247899	648	735	1.2e-14	49.9			
model	hmm	20260922_689799b4	BLFE01004004.1	GCA_014634605.1	contig	BLFE01004004.1_p105-like_cnidaria_01101ea8	GCA_014634605.1	protein	p105-like_cnidaria	281316	280924	515	647	1.6e-28	95.8			
model	hmm	20260922_689799b4	BLFE01004004.1	GCA_014634605.1	contig	BLFE01004004.1_p105-like_cnidaria_01101ea8	GCA_014634605.1	protein	p105-like_cnidaria	280389	280228	648	702	5.9e-09	31.0			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p50-like_cnidaria_5abf931a	GCA_014634605.1	protein	p50-like_cnidaria	197875	197997	1	41	3.6e-12	42.7			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p50-like_cnidaria_5abf931a	GCA_014634605.1	protein	p50-like_cnidaria	198709	198741	42	52	0.0045	12.8			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p50-like_cnidaria_5abf931a	GCA_014634605.1	protein	p50-like_cnidaria	199250	199501	53	136	7.3e-49	163.7			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p50-like_cnidaria_5abf931a	GCA_014634605.1	protein	p50-like_cnidaria	200045	200257	137	207	2.2e-24	83.0			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p50-like_cnidaria_5abf931a	GCA_014634605.1	protein	p50-like_cnidaria	200818	200976	208	260	1.6e-24	83.4			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p50-like_cnidaria_5abf931a	GCA_014634605.1	protein	p50-like_cnidaria	201388	201492	261	295	2.8e-19	66.2			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p50-like_cnidaria_5abf931a	GCA_014634605.1	protein	p50-like_cnidaria	202471	202566	296	328	1.9e-12	43.6			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p50-like_cnidaria_5abf931a	GCA_014634605.1	protein	p50-like_cnidaria	203688	203825	329	374	4.6e-27	91.8			
model	hmm	20260922_689799b4	BLFE01006569.1	GCA_014634605.1	contig	BLFE01006569.1_p50-like_cnidaria_5abf931a	GCA_014634605.1	protein	p50-like_cnidaria	204556	204732	375	437	1.3e-16	57.3			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkB-like-1_cnidaria_020397ab	GCA_024195265.1	protein	IkB-like-1_cnidaria	2348316	2348807	1	164	7.7e-32	108.0			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkB-like-1_cnidaria_020397ab	GCA_024195265.1	protein	IkB-like-1_cnidaria	2350660	2350788	169	211	8.4e-21	71.6			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkB-like-1_cnidaria_020397ab	GCA_024195265.1	protein	IkB-like-1_cnidaria	2351422	2351811	212	341	1.3e-78	262.1			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkB-like-1_cnidaria_020397ab	GCA_024195265.1	protein	IkB-like-1_cnidaria	2352542	2352754	342	413	2.6e-33	112.8			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkB-like-1_cnidaria_3b3d0609	GCA_024195265.1	protein	IkB-like-1_cnidaria	2527986	2528084	213	245	5.7e-08	29.2			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkB-like-1_cnidaria_3b3d0609	GCA_024195265.1	protein	IkB-like-1_cnidaria	2528569	2528781	246	312	4.4e-24	82.3			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkB-like-1_cnidaria_3b3d0609	GCA_024195265.1	protein	IkB-like-1_cnidaria	2532154	2532351	341	406	1.4e-21	74.1			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkB-like-2_cnidaria_352f1e7c	GCA_024195265.1	protein	IkB-like-2_cnidaria	2351425	2351811	151	284	2.4e-42	142.4			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkB-like-2_cnidaria_352f1e7c	GCA_024195265.1	protein	IkB-like-2_cnidaria	2352542	2352721	285	344	1.8e-20	70.4			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkB-like-2_cnidaria_c12eb3e9	GCA_024195265.1	protein	IkB-like-2_cnidaria	2495223	2495465	17	121	0.071	9.3			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkB-like-2_cnidaria_c12eb3e9	GCA_024195265.1	protein	IkB-like-2_cnidaria	2527983	2528084	150	183	1.2e-15	54.6			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkB-like-2_cnidaria_c12eb3e9	GCA_024195265.1	protein	IkB-like-2_cnidaria	2528569	2528772	184	252	8.6e-39	130.8			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkB-like-2_cnidaria_c12eb3e9	GCA_024195265.1	protein	IkB-like-2_cnidaria	2529142	2529234	253	283	1.5e-11	41.2			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkB-like-2_cnidaria_c12eb3e9	GCA_024195265.1	protein	IkB-like-2_cnidaria	2532154	2532405	284	367	4.9e-51	171.1			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkB-like-2_cnidaria_81a9d766	GCA_024195265.1	protein	IkB-like-2_cnidaria	2523926	2524384	8	149	5.4e-14	49.2			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkB-like-2_cnidaria_81a9d766	GCA_024195265.1	protein	IkB-like-2_cnidaria	2527983	2528084	150	183	1.2e-15	54.6			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkB-like-2_cnidaria_81a9d766	GCA_024195265.1	protein	IkB-like-2_cnidaria	2528569	2528772	184	252	8.6e-39	130.8			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkB-like-2_cnidaria_81a9d766	GCA_024195265.1	protein	IkB-like-2_cnidaria	2529142	2529234	253	283	1.5e-11	41.2			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkB-like-2_cnidaria_81a9d766	GCA_024195265.1	protein	IkB-like-2_cnidaria	2532154	2532405	284	367	4.9e-51	171.1			
model	hmm	20260922_689799b4	JAJLRJ010000006.1	GCA_024195265.1	contig	JAJLRJ010000006.1_IkB-like-2_cnidaria_5e62cd89	GCA_024195265.1	protein	IkB-like-2_cnidaria	26356282	26356614	39	149	0.004	13.4			
model	hmm	20260922_689799b4	JAJLRJ010000006.1	GCA_024195265.1	contig	JAJLRJ010000006.1_IkB-like-2_cnidaria_5e62cd89	GCA_024195265.1	protein	IkB-like-2_cnidaria	26357131	26357232	151	183	0.036	10.2			
model	hmm	20260922_689799b4	JAJLRJ010000006.1	GCA_024195265.1	contig	JAJLRJ010000006.1_IkB-like-2_cnidaria_5e62cd89	GCA_024195265.1	protein	IkB-like-2_cnidaria	26357437	26357592	185	236	8.8e-18	61.6			
model	hmm	20260922_689799b4	JAJLRJ010000006.1	GCA_024195265.1	contig	JAJLRJ010000006.1_IkB-like-2_cnidaria_5e62cd89	GCA_024195265.1	protein	IkB-like-2_cnidaria	26358509	26358598	289	318	7.9e-05	19.0			
model	hmm	20260922_689799b4	JAJLRJ010000006.1	GCA_024195265.1	contig	JAJLRJ010000006.1_IkB-like-2_cnidaria_2b1b292d	GCA_024195265.1	protein	IkB-like-2_cnidaria	26356282	26356614	39	149	0.004	13.4			
model	hmm	20260922_689799b4	JAJLRJ010000006.1	GCA_024195265.1	contig	JAJLRJ010000006.1_IkB-like-2_cnidaria_2b1b292d	GCA_024195265.1	protein	IkB-like-2_cnidaria	26357131	26357232	151	183	0.036	10.2			
model	hmm	20260922_689799b4	JAJLRJ010000006.1	GCA_024195265.1	contig	JAJLRJ010000006.1_IkB-like-2_cnidaria_2b1b292d	GCA_024195265.1	protein	IkB-like-2_cnidaria	26357437	26357592	185	236	8.8e-18	61.6			
model	hmm	20260922_689799b4	JAJLRJ010000006.1	GCA_024195265.1	contig	JAJLRJ010000006.1_IkB-like-2_cnidaria_2b1b292d	GCA_024195265.1	protein	IkB-like-2_cnidaria	26358885	26359142	284	368	7.1e-25	84.9			
model	hmm	20260922_689799b4	JAJLRJ010000006.1	GCA_024195265.1	contig	JAJLRJ010000006.1_IkBa-like_cnidaria_aa03cc56	GCA_024195265.1	protein	IkBa-like_cnidaria	26356213	26356614	2	137	4.7e-52	174.3			
model	hmm	20260922_689799b4	JAJLRJ010000006.1	GCA_024195265.1	contig	JAJLRJ010000006.1_IkBa-like_cnidaria_aa03cc56	GCA_024195265.1	protein	IkBa-like_cnidaria	26357128	26357232	138	172	6.4e-16	55.4			
model	hmm	20260922_689799b4	JAJLRJ010000006.1	GCA_024195265.1	contig	JAJLRJ010000006.1_IkBa-like_cnidaria_aa03cc56	GCA_024195265.1	protein	IkBa-like_cnidaria	26357434	26357667	173	250	7.3e-45	150.6			
model	hmm	20260922_689799b4	JAJLRJ010000006.1	GCA_024195265.1	contig	JAJLRJ010000006.1_IkBa-like_cnidaria_aa03cc56	GCA_024195265.1	protein	IkBa-like_cnidaria	26358509	26358595	251	279	1.3e-12	44.5			
model	hmm	20260922_689799b4	JAJLRJ010000006.1	GCA_024195265.1	contig	JAJLRJ010000006.1_IkBa-like_cnidaria_aa03cc56	GCA_024195265.1	protein	IkBa-like_cnidaria	26358885	26359163	280	372	1.5e-48	162.7			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkBa-like_cnidaria_92cb6cd3	GCA_024195265.1	protein	IkBa-like_cnidaria	2351422	2351811	138	280	4.1e-37	125.1			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkBa-like_cnidaria_92cb6cd3	GCA_024195265.1	protein	IkBa-like_cnidaria	2352542	2352715	281	339	2.7e-16	56.5			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkBa-like_cnidaria_87afa17b	GCA_024195265.1	protein	IkBa-like_cnidaria	2527986	2528084	139	172	0.0012	14.9			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkBa-like_cnidaria_87afa17b	GCA_024195265.1	protein	IkBa-like_cnidaria	2528569	2528724	173	224	5.4e-22	75.3			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_IkBa-like_cnidaria_87afa17b	GCA_024195265.1	protein	IkBa-like_cnidaria	2532154	2532399	280	362	3.4e-23	79.2			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	GCA_024195265.1	protein	p105-like_cnidaria	17917617	17917751	1	45	4.6e-19	64.9			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	GCA_024195265.1	protein	p105-like_cnidaria	17918545	17918796	53	136	1.1e-57	192.7			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	GCA_024195265.1	protein	p105-like_cnidaria	17919548	17919742	137	208	3.8e-22	75.1			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	GCA_024195265.1	protein	p105-like_cnidaria	17921041	17921196	209	260	7.4e-31	103.9			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	GCA_024195265.1	protein	p105-like_cnidaria	17921492	17921599	261	296	8e-23	77.3			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	GCA_024195265.1	protein	p105-like_cnidaria	17921719	17921817	297	329	2.7e-14	49.1			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	GCA_024195265.1	protein	p105-like_cnidaria	17922535	17922672	330	375	2.4e-27	92.3			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	GCA_024195265.1	protein	p105-like_cnidaria	17923135	17923317	376	439	8.2e-20	67.4			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	GCA_024195265.1	protein	p105-like_cnidaria	17923909	17923983	440	464	0.0013	13.8			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	GCA_024195265.1	protein	p105-like_cnidaria	17924249	17924392	467	514	2.7e-22	75.6			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	GCA_024195265.1	protein	p105-like_cnidaria	17924897	17925004	515	550	1.1e-18	63.6			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	GCA_024195265.1	protein	p105-like_cnidaria	17925630	17925833	551	618	2e-38	128.9			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	GCA_024195265.1	protein	p105-like_cnidaria	17926367	17926456	619	648	6.5e-12	41.2			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	GCA_024195265.1	protein	p105-like_cnidaria	17927355	17927435	649	675	1.6e-12	43.3			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	GCA_024195265.1	protein	p105-like_cnidaria	17928358	17928525	676	731	5.6e-29	97.7			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	GCA_024195265.1	protein	p105-like_cnidaria	17928699	17928749	732	748	0.013	10.4			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	GCA_024195265.1	protein	p105-like_cnidaria	17929408	17929587	762	818	1.3e-20	70.0			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	GCA_024195265.1	protein	p105-like_cnidaria	17931244	17931390	819	866	3.9e-20	68.4			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	GCA_024195265.1	protein	p105-like_cnidaria	17931969	17932100	867	910	1.3e-08	30.3			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_p105-like_cnidaria_64f23edb	GCA_024195265.1	protein	p105-like_cnidaria	2351422	2351811	515	648	7.1e-28	93.8			
model	hmm	20260922_689799b4	JAJLRJ010000010.1	GCA_024195265.1	contig	JAJLRJ010000010.1_p105-like_cnidaria_64f23edb	GCA_024195265.1	protein	p105-like_cnidaria	2352542	2352712	649	706	3.1e-07	25.5			
model	hmm	20260922_689799b4	JAJLRJ010000006.1	GCA_024195265.1	contig	JAJLRJ010000006.1_p105-like_cnidaria_85d8334a	GCA_024195265.1	protein	p105-like_cnidaria	26356525	26356614	487	514	0.035	8.8			
model	hmm	20260922_689799b4	JAJLRJ010000006.1	GCA_024195265.1	contig	JAJLRJ010000006.1_p105-like_cnidaria_85d8334a	GCA_024195265.1	protein	p105-like_cnidaria	26357437	26357607	553	609	6e-15	51.0			
model	hmm	20260922_689799b4	JAJLRJ010000006.1	GCA_024195265.1	contig	JAJLRJ010000006.1_p105-like_cnidaria_85d8334a	GCA_024195265.1	protein	p105-like_cnidaria	26358497	26358595	615	647	0.0027	12.5			
model	hmm	20260922_689799b4	JAJLRJ010000006.1	GCA_024195265.1	contig	JAJLRJ010000006.1_p105-like_cnidaria_85d8334a	GCA_024195265.1	protein	p105-like_cnidaria	26358885	26359139	648	732	1e-22	76.7			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p50-like_cnidaria_881a578e	GCA_024195265.1	protein	p50-like_cnidaria	17917617	17917751	1	45	4.7e-11	39.1			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p50-like_cnidaria_881a578e	GCA_024195265.1	protein	p50-like_cnidaria	17918545	17918796	53	136	4.7e-48	161.0			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p50-like_cnidaria_881a578e	GCA_024195265.1	protein	p50-like_cnidaria	17919548	17919742	137	207	3.1e-19	66.0			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p50-like_cnidaria_881a578e	GCA_024195265.1	protein	p50-like_cnidaria	17921041	17921196	208	259	6.7e-27	91.3			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p50-like_cnidaria_881a578e	GCA_024195265.1	protein	p50-like_cnidaria	17921492	17921599	260	295	9e-21	71.1			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p50-like_cnidaria_881a578e	GCA_024195265.1	protein	p50-like_cnidaria	17921719	17921817	296	328	2e-12	43.6			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p50-like_cnidaria_881a578e	GCA_024195265.1	protein	p50-like_cnidaria	17922535	17922672	329	374	6.6e-25	84.7			
model	hmm	20260922_689799b4	JAJLRJ010000002.1	GCA_024195265.1	contig	JAJLRJ010000002.1_p50-like_cnidaria_881a578e	GCA_024195265.1	protein	p50-like_cnidaria	17923135	17923329	375	437	2.3e-14	50.0			
model	hmm	20260922_689799b4	MU826368.1	GCA_029204205.1	contig	MU826368.1_IkB-like-1_cnidaria_792e5aa3	GCA_029204205.1	protein	IkB-like-1_cnidaria	726014	725553	1	155	8.3e-25	84.7			
model	hmm	20260922_689799b4	MU826368.1	GCA_029204205.1	contig	MU826368.1_IkB-like-1_cnidaria_792e5aa3	GCA_029204205.1	protein	IkB-like-1_cnidaria	724505	724398	169	211	6.3e-14	48.9			
model	hmm	20260922_689799b4	MU826368.1	GCA_029204205.1	contig	MU826368.1_IkB-like-1_cnidaria_792e5aa3	GCA_029204205.1	protein	IkB-like-1_cnidaria	723891	723502	212	341	2.6e-75	251.2			
model	hmm	20260922_689799b4	MU826368.1	GCA_029204205.1	contig	MU826368.1_IkB-like-1_cnidaria_792e5aa3	GCA_029204205.1	protein	IkB-like-1_cnidaria	723218	723012	342	411	8.6e-33	111.0			
model	hmm	20260922_689799b4	MU826368.1	GCA_029204205.1	contig	MU826368.1_IkB-like-1_cnidaria_0f375998	GCA_029204205.1	protein	IkB-like-1_cnidaria	1230783	1230298	1	163	2.8e-29	99.4			
model	hmm	20260922_689799b4	MU826368.1	GCA_029204205.1	contig	MU826368.1_IkB-like-1_cnidaria_0f375998	GCA_029204205.1	protein	IkB-like-1_cnidaria	1229301	1229194	169	211	6e-14	48.9			
model	hmm	20260922_689799b4	MU826368.1	GCA_029204205.1	contig	MU826368.1_IkB-like-1_cnidaria_0f375998	GCA_029204205.1	protein	IkB-like-1_cnidaria	1228691	1228305	213	341	6.4e-73	243.2			
model	hmm	20260922_689799b4	MU826368.1	GCA_029204205.1	contig	MU826368.1_IkB-like-1_cnidaria_0f375998	GCA_029204205.1	protein	IkB-like-1_cnidaria	1228015	1227809	342	411	8.3e-33	111.0			
model	hmm	20260922_689799b4	MU826368.1	GCA_029204205.1	contig	MU826368.1_IkB-like-2_cnidaria_46a3a987	GCA_029204205.1	protein	IkB-like-2_cnidaria	723888	723502	151	284	2e-43	145.9			
model	hmm	20260922_689799b4	MU826368.1	GCA_029204205.1	contig	MU826368.1_IkB-like-2_cnidaria_46a3a987	GCA_029204205.1	protein	IkB-like-2_cnidaria	723218	722946	285	333	9e-23	77.9			
model	hmm	20260922_689799b4	MU826368.1	GCA_029204205.1	contig	MU826368.1_IkB-like-2_cnidaria_46a3a987	GCA_029204205.1	protein	IkB-like-2_cnidaria	702380	702249	334	369	1.4e-16	57.6			
model	hmm	20260922_689799b4	MU826368.1	GCA_029204205.1	contig	MU826368.1_IkB-like-2_cnidaria_49e8f3bf	GCA_029204205.1	protein	IkB-like-2_cnidaria	709105	708983	107	147	3.5e-08	29.9			
model	hmm	20260922_689799b4	MU826368.1	GCA_029204205.1	contig	MU826368.1_IkB-like-2_cnidaria_49e8f3bf	GCA_029204205.1	protein	IkB-like-2_cnidaria	706742	706632	150	182	2.5e-14	50.2			
model	hmm	20260922_689799b4	MU826368.1	GCA_029204205.1	contig	MU826368.1_IkB-like-2_cnidaria_49e8f3bf	GCA_029204205.1	protein	IkB-like-2_cnidaria	705128	705075	183	198	2.9e-07	26.9			
model	hmm	20260922_689799b4	MU826368.1	GCA_029204205.1	contig	MU826368.1_IkB-like-2_cnidaria_49e8f3bf	GCA_029204205.1	protein	IkB-like-2_cnidaria	705081	704893	199	252	2e-28	96.5			
model	hmm	20260922_689799b4	MU826368.1	GCA_029204205.1	contig	MU826368.1_IkB-like-2_cnidaria_49e8f3bf	GCA_029204205.1	protein	IkB-like-2_cnidaria	703625	703569	253	269	0.0036	13.4			
model	hmm	20260922_689799b4	MU826368.1	GCA_029204205.1	contig	MU826368.1_IkB-like-2_cnidaria_49e8f3bf	GCA_029204205.1	protein	IkB-like-2_cnidaria	703597	703523	270	284	0.0003	17.0			
model	hmm	20260922_689799b4	MU826368.1	GCA_029204205.1	contig	MU826368.1_IkB-like-2_cnidaria_49e8f3bf	GCA_029204205.1	protein	IkB-like-2_cnidaria	702486	702358	291	333	2.7e-24	83.0			
model	hmm	20260922_689799b4	MU826368.1	GCA_029204205.1	contig	MU826368.1_IkB-like-2_cnidaria_49e8f3bf	GCA_029204205.1	protein	IkB-like-2_cnidaria	702380	702249	334	369	1.4e-16	57.6			
