target name	accession	tlen	query name	accession	qlen	seq e-value	seq score	seq bias	dom #	dom total	dom c-Evalue	dom i-Evalue	dom score	dom bias	hmm from	hmm to	ali from	ali to	env from	env to	acc	description
CAH3148052.1	-	393	IkB-like-1_cnidaria	-	442	5.4e-66	216.9	0.2	1	1	1.1e-65	1.2e-65	215.8	0.2	103	404	28	349	3	361	0.70	-
CALNXI010000943.1_IkBa-like_cnidaria_00703371	-	372	IkB-like-1_cnidaria	-	442	5.9e-66	216.8	0.2	1	1	1e-65	1.1e-65	215.8	0.2	113	406	30	344	2	366	0.71	-
BLEZ01000773.1_p105-like_cnidaria_c43d54bd	-	912	IkB-like-1_cnidaria	-	442	7.2e-66	216.5	3.5	1	1	1.1e-65	1.2e-65	215.7	3.5	197	408	499	715	488	740	0.91	-
XP_068731939.1	-	354	IkB-like-1_cnidaria	-	442	7.2e-66	216.5	12.5	1	1	1.2e-64	1.3e-64	212.3	12.5	102	428	27	349	5	354	0.68	-
XP_031557780.1	-	383	IkB-like-1_cnidaria	-	442	1.4e-65	215.6	3.7	1	1	3.9e-65	4.3e-65	213.9	3.7	48	408	3	360	1	381	0.75	-
CAH3186488.1	-	910	IkB-like-1_cnidaria	-	442	1.6e-65	215.3	5.2	1	1	2.6e-65	2.8e-65	214.5	5.2	142	414	449	722	431	748	0.83	-
JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	-	904	IkB-like-1_cnidaria	-	442	2.1e-65	214.9	6.7	1	1	2e-65	2.1e-65	214.9	6.7	189	415	482	713	423	738	0.82	-
JAJLRJ010000006.1_IkBa-like_cnidaria_b0374efe	-	372	IkB-like-1_cnidaria	-	442	2.2e-65	214.9	0.2	1	1	4.7e-65	5.1e-65	213.7	0.2	139	408	61	345	2	366	0.76	-
XP_028400154.1	-	408	IkB-like-1_cnidaria	-	442	2.4e-65	214.8	22.0	1	1	1.3e-64	1.5e-64	212.2	22.0	80	408	18	376	3	408	0.67	-
JARQWQ010000012.1_p105-like_cnidaria_21f51161	-	912	IkB-like-1_cnidaria	-	442	3.8e-65	214.1	2.6	1	1	6.2e-65	6.7e-65	213.3	2.6	192	408	494	715	485	740	0.91	-
CAH3136379.1	-	910	IkB-like-1_cnidaria	-	442	4.6e-65	213.8	4.5	1	1	7.4e-65	8e-65	213.0	4.5	142	414	449	722	431	748	0.83	-
XP_068687147.1	-	348	IkB-like-1_cnidaria	-	442	4.9e-65	213.7	15.8	1	1	1.2e-63	1.3e-63	209.0	15.8	118	428	43	343	5	348	0.67	-
XP_046853942.1	-	386	IkB-like-1_cnidaria	-	442	6.1e-65	213.4	8.6	1	1	7.3e-65	7.9e-65	213.0	8.6	116	404	59	365	4	381	0.71	-
XP_046853941.1	-	399	IkB-like-1_cnidaria	-	442	6.8e-65	213.2	9.0	1	1	7.9e-65	8.6e-65	212.9	9.0	116	407	59	368	4	395	0.71	-
XP_031565156.1	-	859	IkB-like-1_cnidaria	-	442	7.9e-65	213.1	1.8	1	1	1.2e-64	1.2e-64	212.4	1.8	152	410	452	719	436	751	0.85	-
XP_031565157.1	-	859	IkB-like-1_cnidaria	-	442	7.9e-65	213.1	1.8	1	1	1.2e-64	1.2e-64	212.4	1.8	152	410	452	719	436	751	0.85	-
CAH3117715.1	-	917	IkB-like-1_cnidaria	-	442	1.5e-64	212.1	5.3	1	1	2.3e-64	2.5e-64	211.4	5.3	144	410	446	721	428	752	0.82	-
XP_028407711.1	-	282	IkB-like-1_cnidaria	-	442	1.8e-64	211.8	9.2	1	1	4.7e-64	5.1e-64	210.4	9.2	192	408	16	242	10	279	0.86	-
XP_058970121.1	-	919	IkB-like-1_cnidaria	-	442	2e-64	211.7	5.8	1	1	3.1e-64	3.3e-64	211.0	5.8	144	410	446	721	428	751	0.82	-
XP_028400144.1	-	413	IkB-like-1_cnidaria	-	442	7.4e-64	209.8	15.1	1	1	1.7e-63	1.9e-63	208.5	15.1	204	429	145	388	17	401	0.87	-
XP_027038010.1	-	926	IkB-like-1_cnidaria	-	442	7.9e-64	209.8	7.2	1	1	1.1e-63	1.2e-63	209.1	7.2	142	410	452	728	433	759	0.82	-
XP_028400134.1	-	423	IkB-like-1_cnidaria	-	442	8e-64	209.7	15.1	1	1	1.9e-63	2e-63	208.4	15.1	204	429	155	398	26	411	0.87	-
XP_068721954.1	-	925	IkB-like-1_cnidaria	-	442	8.9e-64	209.6	6.4	1	1	1.4e-63	1.5e-63	208.8	6.4	167	408	478	727	432	752	0.79	-
KAK3739735.1	-	837	IkB-like-1_cnidaria	-	442	1e-63	209.3	2.5	1	1	1.4e-63	1.5e-63	208.8	1.7	148	411	418	692	404	720	0.78	-
XP_068704788.1	-	925	IkB-like-1_cnidaria	-	442	1e-63	209.3	6.9	1	1	1.6e-63	1.8e-63	208.6	6.9	154	408	466	727	431	752	0.79	-
XP_020901899.1	-	376	IkB-like-1_cnidaria	-	442	1.8e-63	208.5	6.3	1	1	3.4e-63	3.7e-63	207.5	6.3	127	406	68	351	2	366	0.77	-
MU826351.1_p105-like_cnidaria_8da2a243	-	915	IkB-like-1_cnidaria	-	442	2.6e-63	208.1	8.2	1	1	4.2e-63	4.5e-63	207.2	8.2	191	411	499	724	443	753	0.88	-
CAB4007512.1	-	407	IkB-like-1_cnidaria	-	442	7.8e-63	206.5	25.7	1	1	8.8e-62	9.5e-62	202.9	25.7	82	433	17	395	8	404	0.71	-
CAB4012946.1	-	400	IkB-like-1_cnidaria	-	442	1.2e-62	205.9	24.8	1	1	2.9e-61	3.1e-61	201.2	24.8	204	433	124	388	11	397	0.74	-
XP_022789210.1	-	916	IkB-like-1_cnidaria	-	442	2.2e-62	205.0	5.5	1	1	3.6e-62	3.9e-62	204.2	5.5	139	410	438	720	427	751	0.82	-
XP_022789211.1	-	916	IkB-like-1_cnidaria	-	442	2.2e-62	205.0	5.5	1	1	3.6e-62	3.9e-62	204.2	5.5	139	410	438	720	427	751	0.82	-
XP_028396366.1	-	412	IkB-like-1_cnidaria	-	442	3e-62	204.5	3.0	1	1	4.4e-62	4.8e-62	203.9	3.0	194	407	148	371	5	400	0.76	-
CALNXJ010000016.1_p105-like_cnidaria_b4389a93	-	916	IkB-like-1_cnidaria	-	442	1.1e-61	202.7	4.0	1	1	1.7e-61	1.8e-61	202.0	4.0	148	410	447	725	427	755	0.81	-
XP_020916759.1	-	848	IkB-like-1_cnidaria	-	442	1.6e-60	198.8	3.8	1	2	4.1	4.4	-0.4	0.2	169	209	207	247	105	255	0.46	-
XP_020916759.1	-	848	IkB-like-1_cnidaria	-	442	1.6e-60	198.8	3.8	2	2	1.5e-60	1.6e-60	198.8	3.8	140	409	438	716	430	767	0.83	-
NW_018149324.1_p105-like_cnidaria_989546e4	-	918	IkB-like-1_cnidaria	-	442	1.2e-59	196.0	3.3	1	1	1.9e-59	2.1e-59	195.2	3.3	148	366	452	676	429	681	0.81	-
MPSW01003764.1_p105-like_cnidaria_566e8a75	-	914	IkB-like-1_cnidaria	-	442	5.5e-59	193.8	3.9	1	1	8.6e-59	9.3e-59	193.0	3.9	175	366	475	672	438	677	0.84	-
XP_015766406.1	-	835	IkB-like-1_cnidaria	-	442	1.3e-58	192.6	1.7	1	1	2.6e-58	2.8e-58	191.5	1.7	213	408	439	639	435	664	0.91	-
XP_068687149.1	-	267	IkB-like-1_cnidaria	-	442	4.4e-50	164.5	15.1	1	1	1.8e-49	2e-49	162.3	15.1	111	339	36	260	5	262	0.68	-
NW_015441067.1_p105-like_cnidaria_c1c4e8b6	-	912	IkB-like-1_cnidaria	-	442	2e-44	145.8	0.2	1	1	3.1e-44	3.4e-44	145.0	0.2	245	362	551	669	549	675	0.96	-
BLAZ01000634.1_p105-like_cnidaria_42ec6be3	-	910	IkB-like-1_cnidaria	-	442	1.5e-41	136.3	2.5	1	2	2.3e-39	2.5e-39	129.0	1.4	192	313	494	619	485	622	0.93	-
BLAZ01000634.1_p105-like_cnidaria_42ec6be3	-	910	IkB-like-1_cnidaria	-	442	1.5e-41	136.3	2.5	2	2	0.055	0.06	5.8	0.0	301	338	675	712	670	720	0.88	-
CAH3146082.1	-	388	IkB-like-2_cnidaria	-	383	1.1e-175	577.8	8.8	1	1	1.1e-175	1.2e-175	577.6	8.8	4	383	2	388	1	388	0.96	-
XP_058956196.2	-	388	IkB-like-2_cnidaria	-	383	3e-174	573.1	9.7	1	1	3.1e-174	3.3e-174	572.9	9.7	4	383	2	388	1	388	0.96	-
XP_027051378.1	-	384	IkB-like-2_cnidaria	-	383	2.5e-173	570.0	8.8	1	1	2.6e-173	2.8e-173	569.9	8.8	4	383	2	384	1	384	0.96	-
XP_027051450.1	-	384	IkB-like-2_cnidaria	-	383	2.5e-173	570.0	8.8	1	1	2.6e-173	2.8e-173	569.9	8.8	4	383	2	384	1	384	0.96	-
XP_058956196.1	-	384	IkB-like-2_cnidaria	-	383	1e-172	568.0	8.8	1	1	1.1e-172	1.1e-172	567.8	8.8	4	383	2	384	1	384	0.96	-
XP_068731938.1	-	366	IkB-like-2_cnidaria	-	383	6.4e-172	565.4	6.2	1	1	6.7e-172	7.2e-172	565.2	6.2	4	383	3	366	1	366	0.97	-
XP_068731937.1	-	367	IkB-like-2_cnidaria	-	383	7.3e-172	565.2	6.3	1	1	7.5e-172	8.1e-172	565.0	6.3	3	383	3	367	1	367	0.97	-
XP_022801432.1	-	389	IkB-like-2_cnidaria	-	383	1e-170	561.4	2.5	1	1	1e-170	1.1e-170	561.3	2.5	4	383	2	389	1	389	0.98	-
XP_022801433.1	-	389	IkB-like-2_cnidaria	-	383	1e-170	561.4	2.5	1	1	1e-170	1.1e-170	561.3	2.5	4	383	2	389	1	389	0.98	-
XP_068687146.1	-	360	IkB-like-2_cnidaria	-	383	1.3e-170	561.0	7.9	1	1	1.6e-170	1.8e-170	560.6	7.9	4	383	3	360	1	360	0.98	-
XP_068687145.1	-	361	IkB-like-2_cnidaria	-	383	1.5e-170	560.9	8.0	1	1	1.8e-170	2e-170	560.5	8.0	3	383	3	361	1	361	0.98	-
CALNXJ010000041.1_IkB-like-2_cnidaria_209c0d6c	-	371	IkB-like-2_cnidaria	-	383	3.1e-168	553.2	6.9	1	1	3.2e-168	3.5e-168	553.1	6.9	5	367	2	371	1	371	0.96	-
XP_073256376.1	-	388	IkB-like-2_cnidaria	-	383	2.7e-163	537.0	5.9	1	1	2.8e-163	3e-163	536.8	5.9	6	383	4	388	1	388	0.93	-
XP_029214164.1	-	355	IkB-like-2_cnidaria	-	383	8.3e-163	535.4	17.2	1	1	1.2e-160	1.3e-160	528.1	17.2	2	383	2	355	1	355	0.94	-
KAK2566508.1	-	355	IkB-like-2_cnidaria	-	383	1.5e-162	534.5	18.4	1	1	2.1e-160	2.3e-160	527.3	18.4	2	383	2	355	1	355	0.93	-
XP_029214164.2	-	355	IkB-like-2_cnidaria	-	383	1.6e-162	534.5	17.3	1	1	2.3e-160	2.5e-160	527.2	17.3	2	383	2	355	1	355	0.94	-
RDEB01000045.1_IkB-like-2_cnidaria_912ea7a3	-	345	IkB-like-2_cnidaria	-	383	2.2e-162	534.0	4.8	1	1	2.3e-162	2.5e-162	533.8	4.8	6	367	2	345	1	345	0.96	-
XP_067031528.1	-	355	IkB-like-2_cnidaria	-	383	3.9e-162	533.2	20.1	1	1	4e-160	4.3e-160	526.5	20.1	2	383	2	355	1	355	0.94	-
XP_020614015.1	-	380	IkB-like-2_cnidaria	-	383	4.4e-162	533.0	4.1	1	1	4.8e-162	5.2e-162	532.8	4.1	4	383	2	380	1	380	0.86	-
BLFE01004004.1_IkB-like-2_cnidaria_bb7b20e5	-	368	IkB-like-2_cnidaria	-	383	8.5e-160	525.5	6.7	1	1	8.8e-160	9.5e-160	525.3	6.7	6	371	2	366	1	368	0.94	-
BLEZ01000629.1_IkB-like-2_cnidaria_0572989b	-	366	IkB-like-2_cnidaria	-	383	6.6e-159	522.6	7.4	1	1	6.8e-159	7.4e-159	522.4	7.4	6	369	2	364	1	366	0.89	-
BLAZ01001464.1_IkB-like-2_cnidaria_6fa67b39	-	362	IkB-like-2_cnidaria	-	383	1.6e-155	511.4	9.2	1	1	1.7e-155	1.8e-155	511.2	9.2	6	367	2	362	1	362	0.88	-
CM106375.1_IkB-like-2_cnidaria_c879bcb4	-	375	IkB-like-2_cnidaria	-	383	2e-155	511.1	6.8	1	1	2.1e-155	2.3e-155	510.9	6.8	7	367	3	374	1	375	0.88	-
OZ116704.1_IkB-like-2_cnidaria_1a064885	-	362	IkB-like-2_cnidaria	-	383	7.9e-155	509.1	4.6	1	1	8.5e-155	9.2e-155	508.9	4.6	7	367	2	361	1	362	0.85	-
JAJLRJ010000010.1_IkB-like-2_cnidaria_0ad31e39	-	371	IkB-like-2_cnidaria	-	383	1.3e-154	508.4	0.9	1	1	1.4e-154	1.5e-154	508.2	0.9	9	366	3	370	1	371	0.83	-
MPSW01000736.1_IkB-like-2_cnidaria_21607528	-	362	IkB-like-2_cnidaria	-	383	1.4e-154	508.3	4.3	1	1	1.5e-154	1.6e-154	508.1	4.3	7	367	2	361	1	362	0.85	-
CAH3158546.1	-	368	IkB-like-2_cnidaria	-	383	1.5e-154	508.2	2.2	1	1	1.5e-154	1.6e-154	508.1	2.2	7	367	3	368	1	368	0.88	-
XP_068731939.1	-	354	IkB-like-2_cnidaria	-	383	8.2e-151	495.9	6.5	1	1	1.6e-150	1.7e-150	494.8	6.5	3	383	3	354	1	354	0.96	-
XP_068687147.1	-	348	IkB-like-2_cnidaria	-	383	4.2e-149	490.3	9.5	1	1	9.5e-149	1e-148	489.0	9.5	3	383	3	348	1	348	0.97	-
CAH3027367.1	-	246	IkB-like-2_cnidaria	-	383	1.6e-148	488.4	3.5	1	1	1.6e-148	1.7e-148	488.2	3.5	137	383	1	246	1	246	1.00	-
CAB4029556.1	-	428	IkB-like-2_cnidaria	-	383	1.1e-142	469.1	16.3	1	1	1.3e-142	1.4e-142	468.8	16.3	8	379	46	428	4	428	0.93	-
XP_031566534.1	-	389	IkB-like-2_cnidaria	-	383	8.1e-140	459.7	7.2	1	1	8.9e-140	9.6e-140	459.5	7.2	9	382	2	368	1	369	0.83	-
XP_020903771.1	-	383	IkB-like-2_cnidaria	-	383	8.3e-140	459.7	14.6	1	1	9.6e-140	1e-139	459.4	14.6	32	382	17	368	9	369	0.94	-
XP_028400144.1	-	413	IkB-like-2_cnidaria	-	383	4.4e-139	457.3	12.6	1	1	4.6e-139	5e-139	457.1	12.6	4	382	15	390	12	391	0.95	-
XP_028400134.1	-	423	IkB-like-2_cnidaria	-	383	4.7e-139	457.2	12.6	1	1	5e-139	5.4e-139	457.0	12.6	4	382	25	400	22	401	0.95	-
CAB4007512.1	-	407	IkB-like-2_cnidaria	-	383	1.8e-138	455.3	16.9	1	1	2.1e-138	2.3e-138	454.9	16.9	9	382	15	379	11	380	0.93	-
CAB4029555.1	-	334	IkB-like-2_cnidaria	-	383	4.7e-138	453.9	5.4	1	1	5.1e-138	5.5e-138	453.7	5.4	98	379	43	334	13	334	0.94	-
XP_028400154.1	-	408	IkB-like-2_cnidaria	-	383	1.9e-137	451.9	12.0	1	1	2e-137	2.2e-137	451.7	12.0	4	382	7	408	4	408	0.92	-
XP_046853941.1	-	399	IkB-like-2_cnidaria	-	383	1.3e-136	449.2	10.4	1	1	1.3e-136	1.4e-136	449.0	10.4	3	376	5	395	3	399	0.96	-
XP_046853942.1	-	386	IkB-like-2_cnidaria	-	383	1.3e-135	445.9	10.8	1	1	1.4e-135	1.5e-135	445.7	10.8	3	361	5	379	3	386	0.97	-
CAB4012946.1	-	400	IkB-like-2_cnidaria	-	383	9.6e-133	436.4	23.0	1	1	1.9e-132	2e-132	435.4	23.0	17	382	23	372	12	373	0.87	-
XP_001626962.2	-	530	IkB-like-2_cnidaria	-	383	6.7e-132	433.6	3.7	1	1	8.1e-132	8.8e-132	433.3	3.7	35	382	105	526	22	527	0.87	-
XP_046853943.1	-	364	IkB-like-2_cnidaria	-	383	2.1e-131	432.0	7.7	1	1	2.2e-131	2.4e-131	431.8	7.7	41	382	30	363	1	364	0.85	-
XP_046853944.1	-	364	IkB-like-2_cnidaria	-	383	2.1e-131	432.0	7.7	1	1	2.2e-131	2.4e-131	431.8	7.7	41	382	30	363	1	364	0.85	-
XP_068687149.1	-	267	IkB-like-2_cnidaria	-	383	1.8e-106	349.9	4.5	1	1	2.5e-106	2.7e-106	349.4	4.5	3	284	3	262	1	263	0.97	-
XP_058956197.1	-	443	IkB-like-2_cnidaria	-	383	1.1e-83	274.9	0.7	1	1	2e-83	2.2e-83	274.0	0.7	139	348	205	409	22	413	0.73	-
XP_032228503.1	-	383	IkB-like-2_cnidaria	-	383	3.3e-83	273.4	0.0	1	1	3.6e-83	3.9e-83	273.1	0.0	68	361	64	367	23	377	0.80	-
XP_032228503.2	-	383	IkB-like-2_cnidaria	-	383	3.3e-83	273.4	0.0	1	1	3.7e-83	4e-83	273.1	0.0	68	361	64	367	23	377	0.80	-
CAH3158544.1	-	393	IkB-like-2_cnidaria	-	383	9e-83	271.9	1.7	1	1	1.1e-82	1.2e-82	271.6	1.7	16	345	55	387	36	392	0.70	-
XP_022801431.1	-	443	IkB-like-2_cnidaria	-	383	1e-82	271.7	0.3	1	1	1.3e-82	1.4e-82	271.3	0.3	142	348	208	409	45	422	0.89	-
XP_027052644.1	-	443	IkB-like-2_cnidaria	-	383	1.2e-82	271.6	1.7	1	1	2e-82	2.2e-82	270.7	1.7	140	348	206	409	21	413	0.73	-
CM106375.1_IkB-like-1_cnidaria_a32257ab	-	412	IkB-like-2_cnidaria	-	383	1.3e-81	268.1	0.1	1	1	1.5e-81	1.7e-81	267.8	0.1	140	349	202	406	37	410	0.80	-
CALNXJ010000041.1_IkB-like-1_cnidaria_d9883b6d	-	417	IkB-like-2_cnidaria	-	383	1.4e-81	268.0	1.3	1	1	2.3e-81	2.4e-81	267.2	1.3	140	347	206	408	24	412	0.77	-
XP_031569757.1	-	418	IkB-like-2_cnidaria	-	383	8.8e-81	265.4	0.1	1	1	1.1e-80	1.2e-80	265.0	0.1	58	344	106	392	29	398	0.67	-
XP_029197502.1	-	381	IkB-like-2_cnidaria	-	383	9e-81	265.4	0.0	1	1	1e-80	1.1e-80	265.0	0.0	52	371	40	369	5	378	0.82	-
XP_022798720.1	-	379	IkB-like-2_cnidaria	-	383	1.1e-80	265.0	0.1	1	1	1.3e-80	1.4e-80	264.7	0.1	68	368	55	364	23	373	0.87	-
XP_022798721.1	-	371	IkB-like-2_cnidaria	-	383	1.5e-80	264.6	0.1	1	1	1.7e-80	1.9e-80	264.3	0.1	68	368	55	364	23	370	0.86	-
XP_058957670.1	-	372	IkB-like-2_cnidaria	-	383	2.4e-80	264.0	0.2	1	1	2.8e-80	3e-80	263.6	0.2	67	370	55	367	22	371	0.86	-
XP_058957669.1	-	380	IkB-like-2_cnidaria	-	383	2.9e-80	263.7	0.1	1	1	3.3e-80	3.6e-80	263.4	0.1	67	368	55	365	22	373	0.86	-
XP_027057623.1	-	371	IkB-like-2_cnidaria	-	383	3.5e-80	263.4	0.1	1	1	4.1e-80	4.4e-80	263.1	0.1	68	370	55	366	20	370	0.84	-
CAH3198638.1	-	410	IkB-like-2_cnidaria	-	383	3.9e-80	263.3	0.2	1	1	5.5e-80	6e-80	262.6	0.2	26	345	65	404	33	409	0.65	-
CM106380.1_IkBa-like_cnidaria_9f645d40	-	371	IkB-like-2_cnidaria	-	383	4.3e-80	263.1	0.0	1	1	5.1e-80	5.5e-80	262.8	0.0	65	369	49	363	16	369	0.81	-
XP_073256375.1	-	447	IkB-like-2_cnidaria	-	383	4.4e-80	263.1	0.1	1	1	6.6e-80	7.1e-80	262.4	0.1	26	345	65	404	33	411	0.65	-
XP_027057621.1	-	379	IkB-like-2_cnidaria	-	383	4.5e-80	263.1	0.1	1	1	5.2e-80	5.7e-80	262.7	0.1	68	368	55	364	21	372	0.85	-
XP_058957670.2	-	371	IkB-like-2_cnidaria	-	383	6.3e-80	262.6	0.1	1	1	7.3e-80	7.9e-80	262.2	0.1	69	370	56	366	24	370	0.85	-
KAJ7378236.1	-	269	IkB-like-2_cnidaria	-	383	7.1e-80	262.4	0.7	1	1	8.3e-80	9e-80	262.1	0.7	142	355	33	239	16	255	0.93	-
XP_067031383.1	-	378	IkB-like-2_cnidaria	-	383	7.7e-80	262.3	0.0	1	1	8.8e-80	9.5e-80	262.0	0.0	52	371	40	369	5	374	0.82	-
XP_058957669.2	-	379	IkB-like-2_cnidaria	-	383	7.9e-80	262.2	0.0	1	1	9.3e-80	1e-79	261.9	0.0	69	368	56	364	24	372	0.86	-
CAH3140492.1	-	386	IkB-like-2_cnidaria	-	383	8.4e-80	262.2	0.1	1	1	9.4e-80	1e-79	261.9	0.1	67	367	54	363	7	372	0.84	-
OZ116701.1_IkBa-like_cnidaria_f420e57a	-	369	IkB-like-2_cnidaria	-	383	9e-80	262.1	0.2	1	1	1.1e-79	1.2e-79	261.7	0.2	69	369	52	361	22	366	0.83	-
XP_029214161.1	-	423	IkB-like-2_cnidaria	-	383	1e-79	261.9	0.1	1	1	1.2e-79	1.4e-79	261.5	0.1	54	342	98	378	18	386	0.76	-
XP_029214161.2	-	423	IkB-like-2_cnidaria	-	383	1.2e-79	261.7	0.1	1	1	1.4e-79	1.6e-79	261.3	0.1	54	342	98	378	18	386	0.76	-
XP_020614060.1	-	431	IkB-like-2_cnidaria	-	383	1.3e-79	261.5	0.2	1	1	1.7e-79	1.9e-79	261.0	0.2	58	342	116	394	38	399	0.72	-
MU826368.1_IkB-like-1_cnidaria_d06fa176	-	406	IkB-like-2_cnidaria	-	383	1.4e-79	261.4	0.0	1	1	1.6e-79	1.7e-79	261.2	0.0	140	348	199	402	55	405	0.84	-
BLEZ01003045.1_IkBa-like_cnidaria_dbd06efd	-	375	IkB-like-2_cnidaria	-	383	1.5e-79	261.3	0.0	1	1	1.7e-79	1.9e-79	261.0	0.0	56	368	44	366	5	372	0.83	-
BLEZ01000629.1_IkB-like-1_cnidaria_01b137d4	-	393	IkB-like-2_cnidaria	-	383	1.6e-79	261.2	0.0	1	1	2e-79	2.1e-79	260.8	0.0	55	342	101	380	19	387	0.74	-
NW_015441482.1_IkB-like-1_cnidaria_9cc761db	-	395	IkB-like-2_cnidaria	-	383	1.9e-79	261.0	0.3	1	1	2.6e-79	2.9e-79	260.4	0.3	55	342	82	382	19	391	0.69	-
OZ116704.1_IkB-like-1_cnidaria_ac0dd393	-	419	IkB-like-2_cnidaria	-	383	2e-79	260.9	1.5	1	1	2.7e-79	2.9e-79	260.4	1.5	142	342	210	404	81	408	0.94	-
MU827791.1_IkBa-like_cnidaria_6b58b217	-	369	IkB-like-2_cnidaria	-	383	2.2e-79	260.8	0.1	1	1	2.5e-79	2.7e-79	260.5	0.1	68	369	52	362	12	367	0.83	-
XP_029197502.2	-	378	IkB-like-2_cnidaria	-	383	2.6e-79	260.6	0.0	1	1	2.9e-79	3.2e-79	260.3	0.0	57	371	45	369	7	374	0.82	-
CAH3028528.1	-	386	IkB-like-2_cnidaria	-	383	3.3e-79	260.2	0.0	1	1	4e-79	4.3e-79	259.8	0.0	38	368	30	370	3	381	0.76	-
KAK2566512.1	-	423	IkB-like-2_cnidaria	-	383	4.5e-79	259.8	0.1	1	1	6.1e-79	6.6e-79	259.2	0.1	55	342	99	378	16	386	0.67	-
XP_067039091.1	-	423	IkB-like-2_cnidaria	-	383	4.5e-79	259.8	0.1	1	1	5.8e-79	6.3e-79	259.3	0.1	72	342	114	378	17	386	0.70	-
XP_020604254.1	-	376	IkB-like-2_cnidaria	-	383	4.9e-79	259.7	0.1	1	1	5.7e-79	6.1e-79	259.3	0.1	69	369	53	362	23	370	0.83	-
KAJ7330771.1	-	369	IkB-like-2_cnidaria	-	383	5.1e-79	259.6	0.1	1	1	6e-79	6.5e-79	259.2	0.1	67	367	52	361	11	368	0.83	-
JARQWQ010000014.1_IkBa-like_cnidaria_9832f2a5	-	375	IkB-like-2_cnidaria	-	383	5.5e-79	259.5	0.0	1	1	6e-79	6.5e-79	259.2	0.0	66	368	54	366	5	372	0.81	-
BLFE01004004.1_IkB-like-1_cnidaria_d30b3adf	-	394	IkB-like-2_cnidaria	-	383	5.5e-79	259.5	0.0	1	1	6.9e-79	7.5e-79	259.0	0.0	54	342	101	381	20	388	0.72	-
KAK2567480.1	-	367	IkB-like-2_cnidaria	-	383	5.6e-79	259.5	0.0	1	1	5.8e-79	6.3e-79	259.3	0.0	66	369	54	367	5	367	0.81	-
XP_073248332.1	-	390	IkB-like-2_cnidaria	-	383	6.4e-79	259.3	0.0	1	1	7.5e-79	8.1e-79	258.9	0.0	39	368	31	370	3	382	0.77	-
XP_073248334.1	-	377	IkB-like-2_cnidaria	-	383	9e-79	258.8	0.0	1	1	1.1e-78	1.2e-78	258.4	0.0	39	366	31	368	3	374	0.77	-
XP_020604255.1	-	368	IkB-like-2_cnidaria	-	383	1.2e-78	258.3	0.1	1	1	1.4e-78	1.5e-78	258.0	0.1	69	367	53	360	23	366	0.83	-
MU826368.1_IkB-like-1_cnidaria_06294bfc	-	406	IkB-like-2_cnidaria	-	383	1.3e-78	258.2	0.1	1	1	1.5e-78	1.6e-78	258.0	0.1	142	348	201	402	80	405	0.90	-
CALNXI010000943.1_IkBa-like_cnidaria_00703371	-	372	IkB-like-2_cnidaria	-	383	1.5e-78	258.0	0.0	1	1	1.7e-78	1.9e-78	257.7	0.0	46	367	31	362	2	369	0.78	-
XP_020904317.1	-	435	IkB-like-2_cnidaria	-	383	1.9e-78	257.7	13.7	1	1	1.1e-77	1.2e-77	255.0	13.7	29	344	50	408	3	418	0.65	-
CAH3197536.1	-	416	IkB-like-2_cnidaria	-	383	2e-78	257.7	1.0	1	1	3.2e-78	3.4e-78	256.9	1.0	35	345	74	410	35	415	0.64	-
CALNXK010000029.1_IkBa-like_cnidaria_36d8db0b	-	372	IkB-like-2_cnidaria	-	383	2e-78	257.6	0.0	1	1	2.2e-78	2.4e-78	257.4	0.0	63	367	48	362	2	369	0.74	-
RDEB01000241.1_IkBa-like_cnidaria_d5b655b1	-	374	IkB-like-2_cnidaria	-	383	2.7e-78	257.2	0.1	1	1	2.9e-78	3.1e-78	257.0	0.1	115	371	103	368	23	374	0.80	-
BLFE01000447.1_IkBa-like_cnidaria_12d513b1	-	375	IkB-like-2_cnidaria	-	383	4.5e-78	256.5	0.0	1	1	4.9e-78	5.3e-78	256.2	0.0	76	368	64	366	3	372	0.78	-
BLAZ01001464.1_IkB-like-1_cnidaria_4841c60e	-	393	IkB-like-2_cnidaria	-	383	4.9e-78	256.3	0.1	1	1	6.4e-78	7e-78	255.8	0.1	56	342	103	381	20	390	0.70	-
CAH3148052.1	-	393	IkB-like-2_cnidaria	-	383	5e-78	256.3	0.0	1	1	6.2e-78	6.7e-78	255.9	0.0	39	359	31	361	3	367	0.77	-
CAH3116438.1	-	390	IkB-like-2_cnidaria	-	383	6.3e-78	256.0	0.0	1	1	7.5e-78	8.1e-78	255.6	0.0	50	360	42	362	3	369	0.73	-
XP_068682681.1	-	385	IkB-like-2_cnidaria	-	383	1.5e-77	254.8	0.0	1	1	1.7e-77	1.8e-77	254.5	0.0	70	373	58	370	4	378	0.81	-
XP_068728611.1	-	385	IkB-like-2_cnidaria	-	383	1.5e-77	254.8	0.0	1	1	1.7e-77	1.8e-77	254.5	0.0	70	373	58	370	4	378	0.81	-
XP_068687143.1	-	419	IkB-like-2_cnidaria	-	383	2.1e-77	254.3	1.2	1	1	2.7e-77	2.9e-77	253.8	1.2	17	338	47	375	26	383	0.68	-
